latitude,longitude,Depth,Temperature,pH
58.1468,-168.9468,72.0,-1.701,8.05946
58.1468,-168.9468,72.0,-1.7,8.05946
58.1468,-168.9468,72.0,-1.7,8.05946
58.1468,-168.9468,72.0,-1.7,8.05946
58.1468,-168.9468,72.0,-1.701,8.05946
58.1468,-168.9468,72.0,-1.702,8.05946
58.1468,-168.9468,72.0,-1.706,8.05946
57.913,-169.2135,69.0,-1.688,8.022960000000001
57.913,-169.2135,69.0,-1.686,8.022960000000001
57.913,-169.2135,69.0,-1.683,8.022960000000001
57.913,-169.2135,69.0,-1.68,8.022960000000001
57.913,-169.2135,69.0,-1.669,8.022960000000001
57.913,-169.2135,69.0,-1.67,8.022960000000001
57.913,-169.2135,69.0,-1.638,8.022960000000001
57.913,-169.2135,69.0,-1.671,8.022960000000001
57.6792,-169.4912,69.0,-1.667,7.989579999999999
57.6792,-169.4912,69.0,-1.662,7.989579999999999
57.6792,-169.4912,69.0,-1.652,7.989579999999999
57.6792,-169.4912,69.0,-1.582,7.989579999999999
57.6792,-169.4912,69.0,-1.529,7.9767600000000005
57.6792,-169.4912,69.0,-1.529,7.9767600000000005
57.6792,-169.4912,69.0,-1.526,7.9767600000000005
57.4483,-169.759,65.0,-1.373,7.984700000000001
57.4483,-169.759,65.0,-1.392,7.9863
57.4483,-169.759,65.0,-1.409,7.9863
57.4483,-169.759,65.0,-1.452,7.9767600000000005
57.4483,-169.759,65.0,-1.446,7.9767600000000005
57.4483,-169.759,65.0,-1.437,7.9767600000000005
57.4483,-169.759,65.0,-1.44,7.9767600000000005
57.3265,-169.906,58.0,-1.322,8.07398
57.3265,-169.906,58.0,-1.371,8.07398
57.3265,-169.906,58.0,-1.373,8.07398
57.3265,-169.906,58.0,-1.384,8.07398
57.3265,-169.906,58.0,-1.369,8.07398
57.3265,-169.906,58.0,-1.364,8.07398
56.9745,-170.2862,71.0,-0.436,8.187540000000002
56.9745,-170.2862,71.0,-0.432,8.187540000000002
56.9745,-170.2862,71.0,-0.456,8.257859999999999
56.9745,-170.2862,71.0,-0.507,8.25786
56.9745,-170.2862,71.0,-0.554,8.26192
56.9745,-170.2862,71.0,-0.587,8.26192
56.9745,-170.2862,71.0,-0.595,8.26192
56.9745,-170.2862,71.0,-0.594,8.26192
56.7282,-170.5388,108.0,2.334,8.22094
56.7282,-170.5388,108.0,2.451,8.1463
56.7282,-170.5388,108.0,2.362,8.22094
56.7282,-170.5388,108.0,1.177,8.256780000000001
56.7282,-170.5388,108.0,0.753,8.246780000000001
56.7282,-170.5388,108.0,0.707,8.246780000000001
56.7282,-170.5388,108.0,0.493,8.19058
56.7282,-170.5388,108.0,0.444,8.19058
56.7282,-170.5388,108.0,0.393,8.19058
56.7282,-170.5388,108.0,0.392,8.19058
56.7282,-170.5388,108.0,0.392,8.19058
56.5263,-170.8095,121.0,2.354,8.033959999999999
56.5263,-170.8095,121.0,2.335,8.033959999999999
56.5263,-170.8095,121.0,1.594,8.174699999999998
56.5263,-170.8095,121.0,1.132,8.25678
56.5263,-170.8095,121.0,0.939,8.246780000000001
56.5263,-170.8095,121.0,0.847,8.200779999999998
56.5263,-170.8095,121.0,0.813,8.20078
56.5263,-170.8095,121.0,0.789,8.200779999999998
56.5263,-170.8095,121.0,0.794,8.200779999999998
56.5263,-170.8095,121.0,0.8,8.200779999999998
57.2735,-171.3165,102.0,1.042,8.054799999999998
57.2735,-171.3165,102.0,0.883,8.10986
57.2735,-171.3165,102.0,0.749,8.157639999999999
57.2735,-171.3165,102.0,0.346,8.22174
57.2735,-171.3165,102.0,-0.281,8.15776
57.2735,-171.3165,102.0,-0.276,8.15776
57.2735,-171.3165,102.0,-0.257,8.15776
57.2735,-171.3165,102.0,-0.248,8.15776
57.2735,-171.3165,102.0,-0.244,8.15776
57.8312,-171.7552,105.0,1.374,7.9262
57.8312,-171.7552,105.0,1.372,7.9262
57.8312,-171.7552,105.0,1.365,7.9262
57.8312,-171.7552,105.0,1.185,7.90266
57.8312,-171.7552,105.0,1.003,8.024600000000001
57.8312,-171.7552,105.0,-0.808,8.2936
57.8312,-171.7552,105.0,-1.08,8.31896
57.8312,-171.7552,105.0,-1.08,8.31896
57.8312,-171.7552,105.0,-1.079,8.31896
57.8312,-171.7552,105.0,-1.078,8.31896
57.8523,-171.777,104.0,1.372,7.9262
57.8523,-171.777,104.0,1.37,7.9262
57.8523,-171.777,104.0,1.374,7.9262
57.8523,-171.777,104.0,-1.099,8.31896
57.8523,-171.777,104.0,-1.092,8.31896
57.8523,-171.777,104.0,-1.089,8.31896
57.8523,-171.777,104.0,-1.09,8.31896
57.8523,-171.777,104.0,-1.09,8.31896
57.8523,-171.777,104.0,-1.084,8.31896
57.8263,-171.7327,102.0,1.361,7.9262
57.8192,-171.665,100.0,-0.74,8.2936
57.8192,-171.665,100.0,-0.748,8.2936
57.8192,-171.665,100.0,-0.751,8.2936
57.8192,-171.665,100.0,-0.753,8.2936
57.8192,-171.665,100.0,-0.758,8.2936
57.8192,-171.665,100.0,-0.761,8.2936
57.8192,-171.665,100.0,-0.761,8.2936
57.522,-175.2868,3445.0,1.591,7.6638
57.522,-175.2868,3445.0,1.709,7.6616
57.522,-175.2868,3445.0,1.914,7.6311
57.522,-175.2868,3445.0,2.095,7.653
57.522,-175.2868,3445.0,2.366,7.6143
57.522,-175.2868,3445.0,2.779,7.6195
57.522,-175.2868,3445.0,3.04,7.5958
57.522,-175.2868,3445.0,3.356,7.5966
57.522,-175.2868,3445.0,3.676,7.5847
57.522,-175.2868,3445.0,3.855,7.6313
57.522,-175.2868,3445.0,3.916,7.6875
57.522,-175.2868,3445.0,2.807,7.8909
57.5322,-175.284,3443.0,3.927,7.7302
57.5322,-175.284,3443.0,3.858,7.7933
57.5322,-175.284,3443.0,1.537,7.968
57.5322,-175.284,3443.0,1.783,7.9612
57.5322,-175.284,3443.0,2.182,7.924
57.5322,-175.284,3443.0,2.068,7.9582
57.5322,-175.284,3443.0,2.604,7.9489
57.5322,-175.284,3443.0,2.397,8.0235
57.5322,-175.284,3443.0,2.398,8.0101
57.5322,-175.284,3443.0,2.408,7.9979
58.0125,-174.8515,3014.0,1.639,7.79066
58.0125,-174.8515,3014.0,1.721,7.79066
58.0125,-174.8515,3014.0,1.869,7.79066
58.0125,-174.8515,3014.0,2.062,7.79066
58.0125,-174.8515,3014.0,2.361,7.792579999999999
58.0125,-174.8515,3014.0,2.768,7.88164
58.0125,-174.8515,3014.0,3.104,7.94448
58.0125,-174.8515,3014.0,3.417,7.9273
58.0125,-174.8515,3014.0,3.744,7.9273
58.0125,-174.8515,3014.0,3.875,7.9273
58.0125,-174.8515,3014.0,3.108,7.944479999999999
58.0125,-174.8515,3014.0,2.897,7.924460000000001
58.0067,-175.3833,3014.0,3.91,7.9273
58.0067,-175.3833,3014.0,2.606,7.77298
58.0067,-175.3833,3014.0,3.016,7.924460000000001
58.0067,-175.3833,3014.0,2.714,7.77298
58.0067,-175.3833,3014.0,2.688,7.77298
58.0067,-175.3833,3014.0,2.191,7.761059999999999
58.0067,-175.3833,3014.0,1.803,7.79066
58.0067,-175.3833,3014.0,1.613,7.79066
58.0067,-175.3833,3014.0,1.17,7.79066
58.0067,-175.3833,3014.0,1.116,7.79066
57.9355,-173.8728,195.0,2.476,7.792579999999999
57.9355,-173.8728,195.0,2.455,7.792579999999999
57.9355,-173.8728,195.0,2.44,7.792579999999999
57.9355,-173.8728,195.0,2.391,7.792579999999999
57.9355,-173.8728,195.0,1.884,7.79066
57.9355,-173.8728,195.0,1.809,7.79066
57.9355,-173.8728,195.0,1.029,7.780320000000001
57.9355,-173.8728,195.0,0.982,7.780320000000001
57.9355,-173.8728,195.0,-0.101,8.16906
57.9355,-173.8728,195.0,0.148,8.10964
57.9375,-173.8868,181.0,2.459,7.792579999999999
57.9375,-173.8868,181.0,2.345,7.792579999999999
57.9375,-173.8868,181.0,2.131,7.761059999999999
57.9375,-173.8868,181.0,2.032,7.79066
57.9375,-173.8868,181.0,1.744,7.79066
57.9375,-173.8868,181.0,1.764,7.79066
57.9375,-173.8868,181.0,1.587,7.79066
57.9375,-173.8868,181.0,0.666,7.86262
57.9375,-173.8868,181.0,0.509,7.86262
57.9375,-173.8868,181.0,0.406,8.003240000000002
57.9375,-173.8868,181.0,0.115,8.10964
57.9375,-173.8868,181.0,0.121,8.10964
57.931,-173.8777,169.0,2.408,7.792579999999999
57.9557,-173.9178,390.0,1.189,7.79066
57.9557,-173.9178,390.0,0.029,8.10964
57.9557,-173.9178,390.0,-0.026,8.10964
57.9557,-173.9178,390.0,-0.024,8.10964
57.9557,-173.9178,390.0,-0.033,8.10964
58.162,-173.8807,121.0,1.676,7.79066
58.162,-173.8807,121.0,1.64,7.79066
58.162,-173.8807,121.0,1.577,7.79066
58.162,-173.8807,121.0,1.559,7.79066
58.162,-173.8807,121.0,1.536,7.79066
58.162,-173.8807,121.0,1.42,7.79066
58.162,-173.8807,121.0,1.224,7.79066
58.162,-173.8807,121.0,0.969,7.780320000000001
58.162,-173.8807,121.0,0.206,8.091600000000001
58.162,-173.8807,121.0,-0.148,8.16362
58.162,-173.8807,121.0,-0.485,8.16714
58.162,-173.8807,121.0,-0.478,8.16714
58.5395,-174.1812,140.0,1.836,7.79066
58.5395,-174.1812,140.0,1.835,7.79066
58.5395,-174.1812,140.0,1.833,7.79066
58.5395,-174.1812,140.0,1.824,7.79066
58.5395,-174.1812,140.0,1.377,7.79066
58.5395,-174.1812,140.0,0.667,7.79816
58.5395,-174.1812,140.0,-1.198,8.07116
58.5395,-174.1812,140.0,-1.393,8.043619999999999
58.5395,-174.1812,140.0,-1.205,8.07116
58.5395,-174.1812,140.0,-1.2,8.07116
58.5395,-174.1812,140.0,-1.203,8.07116
58.5395,-174.1812,140.0,-1.2,8.07116
58.8797,-174.435,137.0,1.123,7.79798
58.8797,-174.435,137.0,1.109,7.79798
58.8797,-174.435,137.0,1.047,7.76608
58.8797,-174.435,137.0,0.926,7.76346
58.8797,-174.435,137.0,-0.633,8.071159999999999
58.8797,-174.435,137.0,-1.666,8.102839999999999
58.8797,-174.435,137.0,-1.693,8.102839999999999
58.8797,-174.435,137.0,-1.691,8.102839999999999
58.8797,-174.435,137.0,-1.653,8.108439999999998
58.8797,-174.435,137.0,-1.478,8.10844
58.8797,-174.435,137.0,-1.436,8.113919999999998
58.8797,-174.435,137.0,-1.406,8.113919999999998
59.208,-174.694,130.0,1.326,7.823980000000001
59.208,-174.694,130.0,1.232,7.809699999999999
59.208,-174.694,130.0,1.149,7.812099999999999
59.208,-174.694,130.0,0.974,7.812099999999999
59.208,-174.694,130.0,0.482,7.84884
59.208,-174.694,130.0,-1.414,8.02182
59.208,-174.694,130.0,-1.695,8.02182
59.208,-174.694,130.0,-1.693,8.02182
59.208,-174.694,130.0,-1.612,8.021820000000002
59.208,-174.694,130.0,-1.599,8.021820000000002
59.208,-174.694,130.0,-1.597,8.021820000000002
59.208,-174.694,130.0,-1.589,8.021820000000002
59.0698,-175.2145,137.0,1.566,7.92856
59.0698,-175.2145,137.0,1.54,7.92856
59.0698,-175.2145,137.0,1.208,7.928920000000001
59.0698,-175.2145,137.0,1.148,7.928920000000001
59.0698,-175.2145,137.0,0.948,7.960800000000001
59.0698,-175.2145,137.0,0.412,7.98146
59.0698,-175.2145,137.0,-1.471,8.10844
59.0698,-175.2145,137.0,-1.44,8.10844
59.0698,-175.2145,137.0,-1.366,8.10844
59.0698,-175.2145,137.0,-1.349,8.10844
59.0698,-175.2145,137.0,-1.35,8.10844
59.0698,-175.2145,137.0,-1.339,8.10844
58.9273,-175.8015,133.0,1.659,7.959179999999999
58.9273,-175.8015,133.0,1.299,8.00048
58.9273,-175.8015,133.0,1.081,8.009260000000001
58.9273,-175.8015,133.0,0.625,8.04622
58.9273,-175.8015,133.0,-1.569,8.084520000000001
58.9273,-175.8015,133.0,-1.447,8.084520000000001
58.9273,-175.8015,133.0,-1.409,8.084520000000001
58.9273,-175.8015,133.0,-1.407,8.084520000000001
58.9273,-175.8015,133.0,-1.407,8.084520000000001
58.9273,-175.8015,133.0,-1.412,8.084520000000001
58.6788,-176.2797,139.0,2.115,7.975840000000001
58.6788,-176.2797,139.0,2.078,7.97584
58.6788,-176.2797,139.0,1.478,7.988760000000001
58.6788,-176.2797,139.0,1.184,7.988760000000001
58.6788,-176.2797,139.0,0.363,7.98784
58.6788,-176.2797,139.0,-1.233,8.10844
58.6788,-176.2797,139.0,-1.181,8.10844
58.6788,-176.2797,139.0,-1.182,8.10844
58.6788,-176.2797,139.0,-1.18,8.10844
58.6788,-176.2797,139.0,-1.177,8.10844
58.6788,-176.2797,139.0,-1.175,8.10844
59.0203,-176.0312,135.0,0.999,8.03368
59.0203,-176.0312,135.0,0.996,8.03368
59.0203,-176.0312,135.0,0.909,8.03368
59.0203,-176.0312,135.0,-1.426,8.00776
59.0203,-176.0312,135.0,-1.523,8.007760000000001
59.0203,-176.0312,135.0,-1.471,8.007760000000001
59.0203,-176.0312,135.0,-1.471,8.007760000000001
59.0203,-176.0312,135.0,-1.471,8.007760000000001
59.0203,-176.0312,135.0,-1.469,8.007760000000001
59.0203,-176.0312,135.0,-1.469,8.007760000000001
59.3495,-175.815,138.0,0.856,7.9684
59.3495,-175.815,138.0,0.901,7.977
59.3495,-175.815,138.0,0.868,7.9854
59.3495,-175.815,138.0,0.273,8.0028
59.3495,-175.815,138.0,-1.664,8.0573
59.3495,-175.815,138.0,-1.701,8.0738
59.3495,-175.815,138.0,-1.672,8.1077
59.3495,-175.815,138.0,-1.628,8.1018
59.3495,-175.815,138.0,-1.63,8.1301
59.3495,-175.815,138.0,-1.632,8.10844
59.3495,-175.815,138.0,-1.633,8.1453
59.3495,-175.815,138.0,-1.634,8.10844
59.7682,-175.4997,133.0,0.627,8.00842
59.7682,-175.4997,133.0,0.533,8.00842
59.7682,-175.4997,133.0,0.453,8.00084
59.7682,-175.4997,133.0,0.064,8.024599999999998
59.7682,-175.4997,133.0,-1.605,8.084520000000001
59.7682,-175.4997,133.0,-1.707,8.084520000000001
59.7682,-175.4997,133.0,-1.71,8.084520000000001
59.7682,-175.4997,133.0,-1.674,8.084520000000001
59.7682,-175.4997,133.0,-1.656,8.084520000000001
59.7682,-175.4997,133.0,-1.651,8.084520000000001
59.7682,-175.4997,133.0,-1.635,8.084520000000001
59.7682,-175.4997,133.0,-1.634,8.084520000000001
59.5367,-175.9778,141.0,0.767,8.037659999999999
59.5367,-175.9778,141.0,0.768,8.037659999999999
59.5367,-175.9778,141.0,0.761,8.037659999999999
59.5367,-175.9778,141.0,0.653,8.037659999999999
59.5367,-175.9778,141.0,0.037,8.0381
59.5367,-175.9778,141.0,-1.663,8.13916
59.5367,-175.9778,141.0,-1.702,8.13916
59.5367,-175.9778,141.0,-1.684,8.13916
59.5367,-175.9778,141.0,-1.667,8.13916
59.5367,-175.9778,141.0,-1.641,8.13916
59.5367,-175.9778,141.0,-1.606,8.13916
59.5367,-175.9778,141.0,-1.625,8.13916
59.3318,-176.4077,140.0,0.963,7.911099999999999
59.3318,-176.4077,140.0,0.957,7.9111
59.3318,-176.4077,140.0,0.841,7.911099999999999
59.3318,-176.4077,140.0,0.761,7.911099999999999
59.3318,-176.4077,140.0,0.132,7.9150599999999995
59.3318,-176.4077,140.0,-1.652,8.011660000000001
59.3318,-176.4077,140.0,-1.685,8.011660000000001
59.3318,-176.4077,140.0,-1.69,8.011660000000001
59.3318,-176.4077,140.0,-1.581,8.011660000000001
59.3318,-176.4077,140.0,-1.522,8.02724
59.3318,-176.4077,140.0,-1.521,8.02724
59.3318,-176.4077,140.0,-1.53,8.01166
59.1357,-176.8547,149.0,1.26,7.8885000000000005
59.1357,-176.8547,149.0,1.256,7.8885000000000005
59.1357,-176.8547,149.0,1.245,7.8885000000000005
59.1357,-176.8547,149.0,1.169,7.8885000000000005
59.1357,-176.8547,149.0,0.834,7.891959999999999
59.1357,-176.8547,149.0,0.523,8.000979999999998
59.1357,-176.8547,149.0,-1.506,8.11896
59.1357,-176.8547,149.0,-1.459,8.11896
59.1357,-176.8547,149.0,-1.43,8.11896
59.1357,-176.8547,149.0,-1.422,8.11896
59.1357,-176.8547,149.0,-1.423,8.11896
59.1357,-176.8547,149.0,-1.425,8.11896
58.9593,-177.1648,139.0,1.429,7.83952
58.9593,-177.1648,139.0,1.428,7.83952
58.9593,-177.1648,139.0,1.427,7.83952
58.9593,-177.1648,139.0,1.301,7.83952
58.9593,-177.1648,139.0,0.981,7.945819999999999
58.9593,-177.1648,139.0,0.314,8.05778
58.9593,-177.1648,139.0,-0.644,8.19146
58.9593,-177.1648,139.0,-1.242,8.076239999999999
58.9593,-177.1648,139.0,-1.242,8.076239999999999
58.9593,-177.1648,139.0,-1.217,8.07624
58.9593,-177.1648,139.0,-1.218,8.07624
58.9593,-177.1648,139.0,-1.212,8.07624
59.2012,-175.9145,140.0,0.92,7.96596
59.2012,-175.9145,140.0,1.006,7.96596
59.2012,-175.9145,140.0,0.737,7.911099999999999
59.2012,-175.9145,140.0,0.103,7.9150599999999995
59.2012,-175.9145,140.0,-1.612,8.011660000000001
59.2012,-175.9145,140.0,-1.52,8.027239999999999
59.2012,-175.9145,140.0,-1.519,8.027239999999999
59.2012,-175.9145,140.0,-1.522,8.027239999999999
59.2012,-175.9145,140.0,-1.525,8.027239999999999
59.2053,-175.9098,138.0,0.708,8.022920000000001
59.2053,-175.9098,138.0,-1.547,8.10844
59.2053,-175.9098,138.0,-1.527,8.10844
59.2053,-175.9098,138.0,-1.528,8.10844
59.2053,-175.9098,138.0,-1.531,8.10844
59.2053,-175.9098,138.0,-1.526,8.10844
59.1995,-175.9673,139.0,-1.532,8.10844
59.1995,-175.9673,139.0,-1.54,8.10844
59.1995,-175.9673,139.0,-1.54,8.10844
59.1995,-175.9673,139.0,-1.536,8.10844
59.1995,-175.9673,139.0,-1.538,8.10844
59.1995,-175.9673,139.0,-1.546,8.10844
59.2017,-176.0202,140.0,0.917,7.9111
59.2017,-176.0202,140.0,0.918,7.9111
59.2017,-176.0202,140.0,0.95,7.9111
59.2017,-176.0202,140.0,0.88,7.9111
59.2017,-176.0202,140.0,0.751,7.911099999999999
59.2017,-176.0202,140.0,-1.279,8.02724
59.2017,-176.0202,140.0,-1.705,8.011660000000001
59.2017,-176.0202,140.0,-1.691,8.011660000000001
59.2017,-176.0202,140.0,-1.643,8.011660000000001
59.2017,-176.0202,140.0,-1.51,8.02724
59.2017,-176.0202,140.0,-1.518,8.02724
59.2017,-176.0202,140.0,-1.528,8.027239999999999
58.5802,-176.8252,544.0,3.789,8.03996
58.5802,-176.8252,544.0,3.877,8.13906
58.5802,-176.8252,544.0,3.913,8.13906
58.5802,-176.8252,544.0,2.71,7.899699999999998
58.5802,-176.8252,544.0,2.087,7.826079999999999
58.5802,-176.8252,544.0,2.044,7.8345
58.5802,-176.8252,544.0,1.327,7.8885000000000005
58.5802,-176.8252,544.0,1.064,7.888499999999999
58.5802,-176.8252,544.0,0.155,7.987699999999999
58.5802,-176.8252,544.0,0.037,8.006979999999999
58.5802,-176.8252,544.0,-0.05,8.00698
58.5802,-176.8252,544.0,-0.043,8.00698
58.7508,-176.9607,132.0,2.144,7.772799999999999
58.7508,-176.9607,132.0,1.519,7.839479999999999
58.7508,-176.9607,132.0,1.361,7.8885000000000005
58.7508,-176.9607,132.0,1.328,7.8885000000000005
58.7508,-176.9607,132.0,1.2,7.8885000000000005
58.7508,-176.9607,132.0,0.923,7.89196
58.7508,-176.9607,132.0,-1.005,8.08676
58.7508,-176.9607,132.0,-1.388,8.084520000000001
58.7508,-176.9607,132.0,-1.318,8.084520000000001
58.7508,-176.9607,132.0,-1.335,8.084520000000001
58.7508,-176.9607,132.0,-1.208,8.08676
58.7508,-176.9607,132.0,-1.163,8.08676
58.9642,-177.1295,138.0,1.428,7.757099999999999
58.9642,-177.1295,138.0,1.417,7.757099999999999
58.9642,-177.1295,138.0,1.404,7.757099999999999
58.9642,-177.1295,138.0,1.386,7.757099999999999
58.9642,-177.1295,138.0,1.101,7.857259999999999
58.9642,-177.1295,138.0,0.33,7.9819
58.9642,-177.1295,138.0,-0.832,8.056320000000001
58.9642,-177.1295,138.0,-1.16,8.05034
58.9642,-177.1295,138.0,-1.084,8.05034
58.9642,-177.1295,138.0,-1.079,8.05034
58.9642,-177.1295,138.0,-1.078,8.05034
58.9642,-177.1295,138.0,-1.062,8.05034
58.8505,-177.4773,137.0,2.172,7.890980000000001
58.8505,-177.4773,137.0,1.814,7.74614
58.8505,-177.4773,137.0,1.727,7.74614
58.8505,-177.4773,137.0,1.606,7.74614
58.8505,-177.4773,137.0,1.516,7.7176599999999995
58.8505,-177.4773,137.0,1.35,7.883720000000001
58.8505,-177.4773,137.0,1.043,7.883719999999999
58.8505,-177.4773,137.0,0.762,7.883719999999999
58.8505,-177.4773,137.0,-0.317,8.11636
58.8505,-177.4773,137.0,-0.917,8.17818
58.8505,-177.4773,137.0,-0.926,8.17818
58.8505,-177.4773,137.0,-0.913,8.17818
58.752,-177.7913,712.0,3.361,8.00718
58.752,-177.7913,712.0,3.698,8.0716
58.752,-177.7913,712.0,3.818,8.0716
58.752,-177.7913,712.0,3.905,8.0716
58.752,-177.7913,712.0,1.61,7.74614
58.752,-177.7913,712.0,1.838,7.85732
58.752,-177.7913,712.0,2.586,7.88078
58.752,-177.7913,712.0,2.427,7.85732
58.752,-177.7913,712.0,1.816,7.85732
58.752,-177.7913,712.0,1.888,7.85732
58.752,-177.7913,712.0,0.43,7.98968
58.752,-177.7913,712.0,0.571,7.98968
58.7475,-177.8258,593.0,0.453,7.98968
58.7475,-177.8258,593.0,0.459,7.98968
59.056,-177.6072,138.0,2.133,7.890980000000001
59.056,-177.6072,138.0,2.202,7.890980000000001
59.056,-177.6072,138.0,1.9,7.890980000000001
59.056,-177.6072,138.0,1.687,7.7798
59.056,-177.6072,138.0,1.425,7.8824
59.056,-177.6072,138.0,0.623,8.025360000000001
59.056,-177.6072,138.0,-0.814,8.056320000000001
59.056,-177.6072,138.0,-0.799,8.056320000000001
59.056,-177.6072,138.0,-0.896,8.05632
59.056,-177.6072,138.0,-0.9,8.05632
59.3708,-177.4015,171.0,1.443,7.7176599999999995
59.3708,-177.4015,171.0,1.338,7.71766
59.3708,-177.4015,171.0,1.327,7.71766
59.3708,-177.4015,171.0,1.365,7.71766
59.3708,-177.4015,171.0,0.904,7.883719999999999
59.3708,-177.4015,171.0,-0.927,8.12012
59.3708,-177.4015,171.0,-1.366,8.12012
59.3708,-177.4015,171.0,-1.337,8.12012
59.3708,-177.4015,171.0,-1.287,8.12012
59.3708,-177.4015,171.0,-1.299,8.12012
58.9645,-177.1353,134.0,1.435,7.71766
58.9645,-177.1353,134.0,1.442,7.71766
58.9645,-177.1353,134.0,1.391,7.7176599999999995
58.9645,-177.1353,134.0,0.71,8.002500000000001
58.9645,-177.1353,134.0,-1.015,8.12412
58.9645,-177.1353,134.0,-1.025,8.12412
58.9645,-177.1353,134.0,-1.04,8.12412
58.9645,-177.1353,134.0,-1.076,8.124120000000001
58.9645,-177.1353,134.0,-1.065,8.12412
58.58,-176.5925,280.0,3.421,8.040339999999999
58.58,-176.5925,280.0,2.679,7.906319999999999
58.58,-176.5925,280.0,2.519,7.906320000000001
58.58,-176.5925,280.0,2.06,7.8364
58.58,-176.5925,280.0,1.886,7.841119999999999
58.58,-176.5925,280.0,1.817,7.855379999999999
58.58,-176.5925,280.0,0.96,7.94164
58.58,-176.5925,280.0,-0.131,8.006979999999999
58.58,-176.5925,280.0,-0.262,8.00698
58.58,-176.5925,280.0,0.006,7.987699999999999
58.58,-176.5925,280.0,-0.297,8.00698
58.58,-176.5925,280.0,-0.268,8.00698
58.9073,-176.2967,133.0,1.071,8.03368
58.9073,-176.2967,133.0,1.07,8.03368
58.9073,-176.2967,133.0,1.071,8.03368
58.9073,-176.2967,133.0,1.065,8.03368
58.9073,-176.2967,133.0,0.839,8.032239999999998
58.9073,-176.2967,133.0,0.166,7.999279999999999
58.9073,-176.2967,133.0,-1.104,8.084520000000001
58.9073,-176.2967,133.0,-1.409,8.084520000000001
58.9073,-176.2967,133.0,-1.382,8.084520000000001
58.9073,-176.2967,133.0,-1.297,8.084520000000001
58.9073,-176.2967,133.0,-1.295,8.084520000000001
58.9073,-176.2967,133.0,-1.292,8.084520000000001
59.1967,-175.9688,142.0,0.926,8.03368
59.1967,-175.9688,142.0,0.945,8.03368
59.1967,-175.9688,142.0,0.957,8.03368
59.1967,-175.9688,142.0,0.93,8.03368
59.1967,-175.9688,142.0,0.63,8.053360000000001
59.1967,-175.9688,142.0,-1.439,8.13916
59.1967,-175.9688,142.0,-1.635,8.13916
59.1967,-175.9688,142.0,-1.533,8.13916
59.1967,-175.9688,142.0,-1.456,8.13916
59.1967,-175.9688,142.0,-1.411,8.13916
59.1967,-175.9688,142.0,-1.397,8.13916
59.1967,-175.9688,142.0,-1.396,8.13916
59.4205,-175.7722,138.0,0.913,8.022920000000001
59.4205,-175.7722,138.0,0.979,8.022920000000001
59.4205,-175.7722,138.0,0.578,8.022920000000001
59.4205,-175.7722,138.0,-1.681,8.102839999999999
59.4205,-175.7722,138.0,-1.595,8.10844
59.4205,-175.7722,138.0,-1.571,8.10844
59.4205,-175.7722,138.0,-1.561,8.10844
59.4205,-175.7722,138.0,-1.544,8.10844
59.4205,-175.7722,138.0,-1.54,8.10844
59.1962,-175.9798,139.0,0.923,8.035319999999999
59.1962,-175.9798,139.0,0.995,8.03368
59.1962,-175.9798,139.0,0.997,8.03368
59.1962,-175.9798,139.0,0.775,8.02304
59.1962,-175.9798,139.0,-1.632,8.10844
59.1962,-175.9798,139.0,-1.581,8.10844
59.1962,-175.9798,139.0,-1.449,8.10844
59.1962,-175.9798,139.0,-1.412,8.10844
59.1962,-175.9798,139.0,-1.405,8.10844
59.1887,-176.0342,138.0,0.917,8.022920000000001
59.1887,-176.0342,138.0,0.887,8.022920000000001
59.1887,-176.0342,138.0,0.866,8.022920000000001
59.1887,-176.0342,138.0,0.799,8.022920000000001
59.1887,-176.0342,138.0,-1.596,8.10844
59.1887,-176.0342,138.0,-1.515,8.10844
59.1887,-176.0342,138.0,-1.468,8.10844
59.1887,-176.0342,138.0,-1.396,8.10844
59.1887,-176.0342,138.0,-1.309,8.10844
59.1887,-176.0342,138.0,-1.316,8.10844
59.2017,-175.9783,138.0,0.922,8.022920000000001
59.2017,-175.9783,138.0,-1.371,8.10844
59.2017,-175.9783,138.0,-1.374,8.10844
59.1955,-175.9648,138.0,-1.577,8.10844
59.1955,-175.9648,138.0,-1.399,8.10844
59.1955,-175.9648,138.0,-1.386,8.10844
59.1955,-175.9648,138.0,-1.382,8.10844
59.1955,-175.9648,138.0,-1.382,8.10844
59.1955,-175.9648,138.0,-1.385,8.10844
59.1955,-175.9648,138.0,-1.385,8.10844
59.9043,-176.405,144.0,0.87,8.03224
59.9043,-176.405,144.0,0.736,8.00098
59.9043,-176.405,144.0,0.796,8.000979999999998
59.9043,-176.405,144.0,0.797,8.00098
59.9043,-176.405,144.0,0.683,8.00098
59.9043,-176.405,144.0,-1.687,8.13768
59.9043,-176.405,144.0,-1.719,8.13768
59.9043,-176.405,144.0,-1.698,8.13768
59.9043,-176.405,144.0,-1.687,8.13768
59.9043,-176.405,144.0,-1.67,8.13472
59.9043,-176.405,144.0,-1.667,8.13472
59.9043,-176.405,144.0,-1.669,8.13472
59.9012,-175.8105,135.0,0.783,8.02242
59.9012,-175.8105,135.0,0.637,8.02242
59.9012,-175.8105,135.0,0.529,8.02242
59.9012,-175.8105,135.0,0.188,8.02242
59.9012,-175.8105,135.0,-1.687,8.043899999999999
59.9012,-175.8105,135.0,-1.716,8.05748
