State,Abbreviation,County,Population,Temperature,Precipitation,Palmer-Z
New Mexico,NM,De-Baca,1693.0,59.9,12.63,-0.81
New Mexico,NM,Doña-Ana,223337.0,0,0,0
New Mexico,NM,Eddy,60400.0,63.2,8.05,-1.28
New Mexico,NM,Grant,27686.0,55.9,14.1,-0.22
New Mexico,NM,Guadalupe,4310.0,56,12.45,-0.61
New Mexico,NM,Harding,628.0,54.5,13.46,-0.9
New Mexico,NM,Hidalgo,4003.0,59.5,9.22,-0.95
New Mexico,NM,Lea,72452.0,62.1,9.64,-1.31
New Mexico,NM,Lincoln,20411.0,56.3,10.19,-1.55
New Mexico,NM,Los-Alamos,19187.0,47.5,14.25,-0.83
New Mexico,NM,Luna,25749.0,61,7.13,-1
New Mexico,NM,McKinley,69830.0,49.2,10.88,-0.13
New Mexico,NM,Mora,4169.0,48.5,16.08,-0.71
New Mexico,NM,Otero,68823.0,59.1,10.57,-1.14
New Mexico,NM,Quay,8546.0,58.3,13.7,-0.92
New Mexico,NM,Rio-Arriba,40048.0,45.4,15.57,-0.21
New Mexico,NM,Roosevelt,18934.0,59.2,12.31,-1.14
New Mexico,NM,Sandoval,153501.0,50.4,10.4,-0.79
New Mexico,NM,San-Juan,120418.0,51.3,9.38,0.26
New Mexico,NM,San-Miguel,26953.0,53.3,13.45,-0.7
New Mexico,NM,Santa-Fe,155664.0,49.6,13.31,-0.05
New Mexico,NM,Sierra,11436.0,58.5,9.31,-0.9
New Mexico,NM,Socorro,16115.0,54.9,9.23,-0.68
New Mexico,NM,Taos,34580.0,43.4,16.92,-0.01
New Mexico,NM,Torrance,15454.0,51.3,12.5,-0.43
New Mexico,NM,Union,3980.0,52.1,15.01,-0.57
New Mexico,NM,Valencia,78080.0,55.8,7.05,-1.09
New York,NY,Albany,315811.0,49.8,45.57,0.77
New York,NY,Allegany,46694.0,47.7,37.14,-0.05
New York,NY,Bronx,1379946.0,56.6,48.82,-0.24
New York,NY,Broome,197117.0,48.3,49.01,1.2
New York,NY,Cattaraugus,76439.0,47.5,42.18,-0.09
New York,NY,Cayuga,74998.0,48.7,44.02,1.02
New York,NY,Chautauqua,126027.0,48.9,47.14,0.44
New York,NY,Chemung,81426.0,48.9,40.84,0.59
New York,NY,Chenango,46458.0,46.9,49.45,1
New York,NY,Clinton,78753.0,45.6,44.43,1.21
New York,NY,Columbia,61286.0,50.7,50.47,0.82
New York,NY,Cortland,46126.0,46.8,46.61,0.61
New York,NY,Delaware,44740.0,46.5,46.98,0.46
New York,NY,Dutchess,297545.0,51.8,49,0.23
New York,NY,Erie,950312.0,49.6,45.74,0.71
New York,NY,Essex,36910.0,43.6,55.74,1.62
New York,NY,Franklin,46373.0,44.1,50.31,1.41
New York,NY,Fulton,52669.0,46.8,53.85,0.83
New York,NY,Genesee,57535.0,48.8,37.39,0.25
New York,NY,Greene,48061.0,48.2,48.36,0.45
New York,NY,Hamilton,5118.0,43,59.07,1.27
New York,NY,Herkimer,59822.0,44.8,55.73,1.04
New York,NY,Jefferson,116637.0,47.1,48.3,1.17
New York,NY,Kings,2590516.0,57,47.47,-0.27
New York,NY,Lewis,26699.0,44.8,53.08,0.9
New York,NY,Livingston,61516.0,49.4,33.14,-0.11
New York,NY,Madison,67097.0,47,47.82,0.92
New York,NY,Monroe,752035.0,49.6,36.87,0.54
New York,NY,Montgomery,49623.0,48.8,46.31,0.9
New York,NY,Nassau,1383726.0,55.9,42.23,-0.71
New York,NY,New-York,1596273.0,56.9,48.62,-0.21
New York,NY,Niagara,210880.0,49.5,37.75,0.52
New York,NY,Oneida,228846.0,47.1,52.09,0.87
New York,NY,Onondaga,468249.0,48.8,45.84,1
New York,NY,Ontario,112707.0,49.1,38.28,0.71
New York,NY,Orange,405941.0,51.1,52.9,0.56
New York,NY,Orleans,39318.0,49.2,36.74,0.52
New York,NY,Oswego,118287.0,48.3,47.55,0.75
New York,NY,Otsego,60636.0,46.2,49.27,1.04
New York,NY,Putnam,98045.0,52.4,50.77,-0.04
New York,NY,Queens,2278029.0,56.6,46.52,-0.35
New York,NY,Rensselaer,159853.0,49.6,47.27,0.47
New York,NY,Richmond,491133.0,56.9,48.45,-0.23
New York,NY,Rockland,339022.0,53.4,50.46,-0.13
New York,NY,St.-Lawrence,107733.0,45.8,45.2,0.78
New York,NY,Saratoga,238797.0,48.6,47.87,0.47
New York,NY,Schenectady,160093.0,49.5,44.95,0.69
New York,NY,Schoharie,30063.0,47.1,43.66,0.59
New York,NY,Schuyler,17650.0,48.5,39.41,0.63
New York,NY,Seneca,32882.0,49.5,39.58,0.85
New York,NY,Steuben,92599.0,48.2,35.72,-0.06
New York,NY,Suffolk,1525465.0,54.2,44.54,-0.41
New York,NY,Sullivan,79658.0,48.4,55.93,0.76
New York,NY,Tioga,47772.0,48.5,44.49,0.92
New York,NY,Tompkins,104777.0,48,43.22,0.77
New York,NY,Ulster,182319.0,49.4,55.16,0.51
New York,NY,Warren,65599.0,45.6,51.46,0.85
New York,NY,Washington,60841.0,48.1,44.7,0.44
New York,NY,Wayne,91125.0,49,37.01,0.23
New York,NY,Westchester,990427.0,54.2,50.11,-0.24
New York,NY,Wyoming,39666.0,48,39.77,0.22
New York,NY,Yates,24451.0,49,37.29,0.63
North Carolina,NC,Alamance,176353.0,59.7,50.07,0.38
North Carolina,NC,Alexander,36512.0,58.4,49,0.3
North Carolina,NC,Alleghany,11185.0,53.2,55.64,0.38
North Carolina,NC,Anson,22202.0,62.5,48.04,0.05
North Carolina,NC,Ashe,27110.0,51.5,55.41,0.35
North Carolina,NC,Avery,17571.0,50.6,59.2,0.31
North Carolina,NC,Beaufort,44272.0,63.2,46.61,-0.53
North Carolina,NC,Bertie,17240.0,61.9,42.35,-0.8
North Carolina,NC,Bladen,29446.0,63.7,45.35,-0.66
North Carolina,NC,Brunswick,153064.0,64.7,50.76,-0.06
North Carolina,NC,Buncombe,273589.0,54.6,47.16,-0.07
North Carolina,NC,Burke,87881.0,58.2,54.57,0.44
North Carolina,NC,Cabarrus,235797.0,60,49.2,0.43
North Carolina,NC,Caldwell,80492.0,57.8,57.04,0.53
North Carolina,NC,Camden,11088.0,62,43.39,-0.68
North Carolina,NC,Carteret,69380.0,64.1,54.79,0.05
North Carolina,NC,Caswell,22614.0,59,43.24,0.02
North Carolina,NC,Catawba,163462.0,59.5,49.55,0.24
North Carolina,NC,Chatham,79864.0,60.8,49.73,0.22
North Carolina,NC,Cherokee,29512.0,56.5,63.22,0.26
North Carolina,NC,Chowan,13940.0,62.4,43.8,-0.69
North Carolina,NC,Clay,11614.0,55.5,61.96,-0.01
North Carolina,NC,Cleveland,100670.0,59.7,51.67,0.25
North Carolina,NC,Columbus,49885.0,64.1,47.4,-0.18
North Carolina,NC,Craven,100874.0,63.4,47.79,-0.46
North Carolina,NC,Cumberland,336699.0,63.3,44.64,-0.62
North Carolina,NC,Currituck,31015.0,62.2,43.54,-0.66
North Carolina,NC,Dare,37956.0,63.2,48.61,-0.33
North Carolina,NC,Davidson,172586.0,59.4,45.07,-0.16
North Carolina,NC,Davie,44090.0,59,44.27,-0.12
North Carolina,NC,Duplin,48990.0,62.7,46.26,-0.68
North Carolina,NC,Durham,332680.0,60.4,47.42,0.19
North Carolina,NC,Edgecombe,48301.0,61.6,40.47,-0.92
North Carolina,NC,Forsyth,389157.0,58.6,47.74,0.33
North Carolina,NC,Franklin,74539.0,60.5,46.37,-0.14
North Carolina,NC,Gaston,234215.0,60.7,50.12,0.16
North Carolina,NC,Gates,10383.0,61.6,42.54,-0.78
North Carolina,NC,Graham,7980.0,54.5,59.38,-0.3
North Carolina,NC,Granville,61903.0,59.8,45.95,0.02
North Carolina,NC,Greene,20211.0,62.3,43.04,-0.81
North Carolina,NC,Guilford,546101.0,59.3,50.38,0.52
North Carolina,NC,Halifax,47848.0,60.7,42.44,-0.51
North Carolina,NC,Harnett,138832.0,62.3,48.47,-0.06
North Carolina,NC,Haywood,62609.0,51.3,53.45,-0.12
North Carolina,NC,Henderson,118106.0,55.5,52.84,-0.32
North Carolina,NC,Hertford,20875.0,61.5,41.43,-0.88
North Carolina,NC,Hoke,53787.0,63.3,45.94,-0.55
North Carolina,NC,Hyde,4576.0,63.7,50.72,-0.19
North Carolina,NC,Iredell,195897.0,59.2,47.35,0.04
North Carolina,NC,Jackson,42955.0,53,59.25,-0.19
North Carolina,NC,Johnston,234778.0,62.3,48.81,-0.15
North Carolina,NC,Jones,9233.0,62.9,45.96,-0.61
North Carolina,NC,Lee,65476.0,61.6,48.98,0.04
North Carolina,NC,Lenoir,54633.0,62.2,42.81,-0.84
North Carolina,NC,Lincoln,93095.0,60,49.67,0.22
North Carolina,NC,McDowell,44753.0,56.9,58.49,0.4
North Carolina,NC,Macon,38065.0,54.3,58.35,-0.39
North Carolina,NC,Madison,21768.0,55.2,48.84,0.11
North Carolina,NC,Martin,21508.0,62.2,42.96,-0.73
North Carolina,NC,Mecklenburg,1145392.0,61.1,48.79,0.2
North Carolina,NC,Mitchell,15094.0,51.7,52.78,0.22
North Carolina,NC,Montgomery,25894.0,61.7,48.71,0.06
North Carolina,NC,Moore,105531.0,62.2,46.92,-0.28
North Carolina,NC,Nash,95789.0,61.1,43.73,-0.61
North Carolina,NC,New-Hanover,234921.0,65.2,51.48,-0.36
North Carolina,NC,Northampton,16779.0,60.8,42.25,-0.62
North Carolina,NC,Onslow,207298.0,63.7,48.04,-0.48
North Carolina,NC,Orange,150477.0,59.7,48.84,0.35
North Carolina,NC,Pamlico,12381.0,63.8,51.05,-0.2
North Carolina,NC,Pasquotank,40938.0,62.1,43.25,-0.72
North Carolina,NC,Pender,65737.0,64.1,50.31,-0.22
North Carolina,NC,Perquimans,13210.0,62.2,43.67,-0.71
North Carolina,NC,Person,39386.0,59,43.47,-0.02
North Carolina,NC,Pitt,173542.0,62.5,42.97,-0.76
North Carolina,NC,Polk,19986.0,59.2,57.52,0.08
North Carolina,NC,Randolph,146043.0,60.1,47.61,0.11
North Carolina,NC,Richmond,42778.0,63,47.82,-0.15
North Carolina,NC,Robeson,116663.0,64.1,44.5,-0.64
North Carolina,NC,Rockingham,91957.0,58.9,46.15,0.2
North Carolina,NC,Rowan,149645.0,59.5,45.96,-0.1
North Carolina,NC,Rutherford,64963.0,59.3,51.63,0.1
North Carolina,NC,Sampson,59120.0,62.9,46.74,-0.53
North Carolina,NC,Scotland,34162.0,63.8,45.41,-0.64
North Carolina,NC,Stanly,64153.0,61.1,50.77,0.39
North Carolina,NC,Stokes,45175.0,58,50.87,0.54
North Carolina,NC,Surry,71403.0,57.5,54.77,0.71
North Carolina,NC,Swain,13967.0,52.4,60.78,-0.13
North Carolina,NC,Transylvania,33355.0,54.6,62.05,-0.42
North Carolina,NC,Tyrrell,3365.0,63.1,46,-0.6
North Carolina,NC,Union,249070.0,61.8,45.6,-0.08
North Carolina,NC,Vance,42138.0,59.8,45.35,-0.01
North Carolina,NC,Wake,1175021.0,61.4,48.02,-0.04
North Carolina,NC,Warren,18713.0,60,43.98,-0.11
North Carolina,NC,Washington,10828.0,62.7,45,-0.6
North Carolina,NC,Watauga,55089.0,51.6,58.82,0.47
North Carolina,NC,Wayne,117286.0,62.5,45.87,-0.62
North Carolina,NC,Wilkes,65784.0,57.6,54.88,0.48
North Carolina,NC,Wilson,78449.0,62.3,44.65,-0.63
North Carolina,NC,Yadkin,37463.0,58.1,49.23,0.53
North Carolina,NC,Yancey,18811.0,51.5,53.42,0.17
North Dakota,ND,Adams,2115.0,42.2,17.19,-0.15
North Dakota,ND,Barnes,10758.0,39.6,19.33,0.18
North Dakota,ND,Benson,5770.0,38.5,15.92,-0.12
North Dakota,ND,Billings,1018.0,41.9,17.43,0.37
North Dakota,ND,Bottineau,6376.0,38.5,12.38,-1.05
North Dakota,ND,Bowman,2894.0,42.9,17.35,0.23
North Dakota,ND,Burke,2155.0,38,13.64,-0.6
North Dakota,ND,Burleigh,99280.0,39.4,18.58,0.73
North Dakota,ND,Cass,192734.0,40.3,18.34,-0.02
North Dakota,ND,Cavalier,3597.0,37.4,11.3,-1.6
North Dakota,ND,Dickey,4923.0,40,20.19,0.58
North Dakota,ND,Divide,2187.0,38.8,12.29,-0.68
North Dakota,ND,Dunn,4015.0,41.3,16.59,0.02
North Dakota,ND,Eddy,2314.0,38.8,15.33,-0.35
North Dakota,ND,Emmons,3250.0,40.2,20.47,1.05
North Dakota,ND,Foster,3378.0,38.7,15.58,-0.44
North Dakota,ND,Golden-Valley,1744.0,42.3,18.61,0.78
North Dakota,ND,Grand-Forks,72413.0,39.2,14.58,-0.8
North Dakota,ND,Grant,2243.0,41,19.61,0.78
North Dakota,ND,Griggs,2252.0,38.5,17.51,-0.14
North Dakota,ND,Hettinger,2406.0,41.1,16.82,-0.11
North Dakota,ND,Kidder,2393.0,38.4,17.95,0.68
North Dakota,ND,LaMoure,4098.0,40.2,20.38,0.6
North Dakota,ND,Logan,1855.0,39.1,20.62,1.28
North Dakota,ND,McHenry,5189.0,39.3,14.33,-0.56
North Dakota,ND,McIntosh,2475.0,39.5,21.7,1.43
North Dakota,ND,McKenzie,13908.0,41.7,15.06,-0.04
North Dakota,ND,McLean,9824.0,40.3,16.4,0.26
North Dakota,ND,Mercer,8333.0,40.9,16.62,0.13
North Dakota,ND,Morton,33710.0,40.4,19.03,0.72
North Dakota,ND,Mountrail,9290.0,39.4,14.33,-0.32
North Dakota,ND,Nelson,2995.0,38.2,16.31,-0.28
North Dakota,ND,Oliver,1856.0,40.4,18.03,0.34
North Dakota,ND,Pembina,6763.0,38.9,11.92,-1.57
North Dakota,ND,Pierce,3942.0,38.2,14.24,-0.65
North Dakota,ND,Ramsey,11515.0,38.4,14.97,-0.16
North Dakota,ND,Ransom,5640.0,40.4,20.14,0.47
North Dakota,ND,Renville,2220.0,38.9,11.95,-1.16
North Dakota,ND,Richland,16580.0,41.7,20.36,0.03
North Dakota,ND,Rolette,11933.0,37.9,11.85,-1.51
North Dakota,ND,Sargent,3795.0,40.8,20.21,0.37
North Dakota,ND,Sheridan,1295.0,39.2,17.9,0.04
North Dakota,ND,Sioux,3711.0,41.3,19.81,0.67
North Dakota,ND,Slope,672.0,42.3,16.95,-0.1
North Dakota,ND,Stark,32803.0,41,16.59,-0.12
North Dakota,ND,Steele,1788.0,38.1,16.33,-0.2
North Dakota,ND,Stutsman,21487.0,39.4,18.12,0.21
North Dakota,ND,Towner,2064.0,38.2,11.07,-1.68
North Dakota,ND,Traill,7958.0,39.2,16.05,-0.28
North Dakota,ND,Walsh,10438.0,38.8,14.02,-0.95
North Dakota,ND,Ward,68870.0,39.6,14.17,-0.57
North Dakota,ND,Wells,3930.0,38.2,16.69,-0.46
North Dakota,ND,Williams,38109.0,40.2,13.87,-0.26
Ohio,OH,Adams,27420.0,54.4,40.56,-0.08
Ohio,OH,Allen,101115.0,52.7,34.68,-0.09
Ohio,OH,Ashland,52181.0,50.8,39.57,0.5
Ohio,OH,Ashtabula,97014.0,50.5,42.49,0.24
Ohio,OH,Athens,58979.0,53.7,36.86,-0.16
Ohio,OH,Auglaize,45948.0,52.2,33.82,-0.22
Ohio,OH,Belmont,65509.0,52,42.06,0.52
Ohio,OH,Brown,43680.0,54,41.23,-0.08
Ohio,OH,Butler,388420.0,54.5,42.5,0.15
Ohio,OH,Carroll,26659.0,51.6,43.5,0.64
Ohio,OH,Champaign,38709.0,52.1,39.86,0.5
Ohio,OH,Clark,134831.0,53.3,40.76,0.34
Ohio,OH,Clermont,210805.0,54.8,40.33,-0.19
Ohio,OH,Clinton,41964.0,53.5,41.86,-0.1
Ohio,OH,Columbiana,100511.0,50.8,42.37,0.67
Ohio,OH,Coshocton,36571.0,52.1,42.01,0.42
Ohio,OH,Crawford,41522.0,51.9,39.37,0.09
Ohio,OH,Cuyahoga,1236041.0,52.3,43.04,0.91
Ohio,OH,Darke,51529.0,52.5,33.85,-0.63
Ohio,OH,Defiance,38187.0,51.9,31.24,-0.16
Ohio,OH,Delaware,226296.0,52.8,39.31,0.25
Ohio,OH,Erie,74501.0,52.1,35.23,-0.08
Ohio,OH,Fairfield,162898.0,52.8,36.3,-0.02
Ohio,OH,Fayette,28839.0,53.4,38.35,0.04
Ohio,OH,Franklin,1321820.0,53.9,39.33,0.26
Ohio,OH,Fulton,42171.0,51.8,33.14,-0.19
Ohio,OH,Gallia,29068.0,54.2,37.74,-0.13
Ohio,OH,Geauga,95469.0,50.4,46.75,0.93
Ohio,OH,Greene,168456.0,54,40.2,-0.11
Ohio,OH,Guernsey,38098.0,53,42.11,0.39
Ohio,OH,Hamilton,825037.0,55.3,41.2,-0.03
Ohio,OH,Hancock,74861.0,52.9,30.48,-0.9
Ohio,OH,Hardin,30416.0,52.8,32.76,-0.6
Ohio,OH,Harrison,14378.0,52,42.64,0.56
Ohio,OH,Henry,27512.0,52.4,32.25,-0.25
Ohio,OH,Highland,43391.0,53.6,39.11,-0.25
Ohio,OH,Hocking,27858.0,52.9,35.96,-0.24
Ohio,OH,Holmes,44390.0,51.2,41.58,0.53
Ohio,OH,Huron,58218.0,51.3,37.41,0.2
Ohio,OH,Jackson,32586.0,54.1,36.5,-0.34
Ohio,OH,Jefferson,64330.0,51.9,40.39,0.58
Ohio,OH,Knox,63183.0,51,43.97,0.75
Ohio,OH,Lake,231842.0,51.5,46.8,1.17
Ohio,OH,Lawrence,56653.0,55.4,35.72,-0.65
Ohio,OH,Licking,181359.0,52.1,40.79,0.42
Ohio,OH,Logan,46040.0,51.7,37.31,0.23
Ohio,OH,Lorain,316268.0,51.7,36.92,0.35
Ohio,OH,Lucas,426643.0,53.3,30.26,-0.64
Ohio,OH,Madison,43540.0,53.4,38.27,0.07
Ohio,OH,Mahoning,225636.0,50.9,40.53,0.01
Ohio,OH,Marion,64642.0,52.6,34.4,-0.42
Ohio,OH,Medina,183512.0,51.7,37.29,-0.05
Ohio,OH,Meigs,21969.0,53.7,39.35,0.24
Ohio,OH,Mercer,42348.0,51.9,32.14,-0.59
Ohio,OH,Miami,110247.0,53.7,35.85,-0.39
Ohio,OH,Monroe,13234.0,52.5,46.2,0.7
Ohio,OH,Montgomery,533892.0,54.5,37.02,-0.45
Ohio,OH,Morgan,13668.0,53.4,39.61,0.16
Ohio,OH,Morrow,35339.0,51.4,42.17,0.34
Ohio,OH,Muskingum,86113.0,53.1,41.39,0.4
Ohio,OH,Noble,14335.0,53.1,41.28,0.22
Ohio,OH,Ottawa,39978.0,52.8,29.47,-0.67
Ohio,OH,Paulding,18757.0,52.2,31.99,-0.12
Ohio,OH,Perry,35480.0,52.7,38.58,0.15
Ohio,OH,Pickaway,60023.0,53.9,35.09,-0.28
Ohio,OH,Pike,27005.0,54.5,38.41,-0.18
Ohio,OH,Portage,161745.0,51.4,40.64,-0.09
Ohio,OH,Preble,40596.0,52.6,35.91,-0.53
Ohio,OH,Putnam,34334.0,52.7,31.87,-0.4
Ohio,OH,Richland,125319.0,50.9,42.03,0.62
Ohio,OH,Ross,76606.0,54.1,36.65,-0.24
Ohio,OH,Sandusky,58667.0,52.5,32.19,-0.21
Ohio,OH,Scioto,72194.0,54.9,38.34,-0.44
Ohio,OH,Seneca,54632.0,52.1,33.9,-0.19
Ohio,OH,Shelby,47671.0,52.3,35.9,-0.15
Ohio,OH,Stark,372657.0,52.2,39.54,-0.27
Ohio,OH,Summit,535882.0,52.6,36.93,-0.57
Ohio,OH,Trumbull,200643.0,50.8,41.8,0.19
Ohio,OH,Tuscarawas,91937.0,52.3,43.77,0.59
Ohio,OH,Union,66898.0,52.4,35.89,0.13
Ohio,OH,Van-Wert,28769.0,52.3,34.95,0.06
Ohio,OH,Vinton,12565.0,53.5,35.83,-0.34
Ohio,OH,Warren,249778.0,54.8,41.34,-0.17
Ohio,OH,Washington,58901.0,54.3,41.92,0.28
Ohio,OH,Wayne,116559.0,51.5,37.77,0.12
Ohio,OH,Williams,36652.0,51.1,31.71,-0.18
Ohio,OH,Wood,131592.0,53,30.82,-0.43
Ohio,OH,Wyandot,21567.0,53,32.98,-0.57
Oklahoma,OK,Adair,19576.0,60.6,48.44,0.12
Oklahoma,OK,Alfalfa,5637.0,59.4,27.23,-0.03
Oklahoma,OK,Atoka,14262.0,63.7,42.19,-0.04
Oklahoma,OK,Beaver,5016.0,57.8,24.57,-0.11
Oklahoma,OK,Beckham,22009.0,61.4,25,-0.33
Oklahoma,OK,Blaine,8409.0,60.2,31.87,0.29
Oklahoma,OK,Bryan,48182.0,64.9,39.52,-0.07
Oklahoma,OK,Caddo,26198.0,61.2,32.44,0.57
Oklahoma,OK,Canadian,169149.0,60.6,35.17,0.68
Oklahoma,OK,Carter,48510.0,63.4,33.82,0.03
Oklahoma,OK,Cherokee,48098.0,61.2,45.47,0.08
Oklahoma,OK,Choctaw,14358.0,64.3,47.37,0.1
Oklahoma,OK,Cimarron,2252.0,54.8,17.05,-0.28
Oklahoma,OK,Cleveland,299587.0,61.4,37.73,0.39
Oklahoma,OK,Coal,5313.0,63.2,40.45,0.07
Oklahoma,OK,Comanche,123046.0,62.6,29.64,0.31
Oklahoma,OK,Cotton,5477.0,64,28.71,0.05
Oklahoma,OK,Craig,14123.0,59.8,36.2,-0.4
Oklahoma,OK,Creek,72699.0,60.8,38.09,0.11
Oklahoma,OK,Custer,27886.0,60.4,30.87,0.42
Oklahoma,OK,Delaware,41413.0,60.1,46.86,0.24
Oklahoma,OK,Dewey,4401.0,59.5,27.26,-0.23
Oklahoma,OK,Ellis,3657.0,58.6,25.77,-0.19
Oklahoma,OK,Garfield,61920.0,60.1,28.76,-0.26
Oklahoma,OK,Garvin,25713.0,62.3,36.74,0.47
Oklahoma,OK,Grady,56658.0,61.6,32.93,0.27
Oklahoma,OK,Grant,4124.0,59.5,26.46,-0.47
Oklahoma,OK,Greer,5547.0,62.3,23.81,-0.54
Oklahoma,OK,Harmon,2428.0,62.7,21.36,-0.76
Oklahoma,OK,Harper,3129.0,58.2,25.96,-0.16
Oklahoma,OK,Haskell,11641.0,62.7,47.05,0.13
Oklahoma,OK,Hughes,13407.0,62.2,41.44,0.17
Oklahoma,OK,Jackson,24556.0,63.2,21.56,-0.63
Oklahoma,OK,Jefferson,5389.0,64.1,30.22,-0.08
Oklahoma,OK,Johnston,10406.0,63.7,35.76,-0.26
Oklahoma,OK,Kay,43668.0,59.7,26.36,-0.73
Oklahoma,OK,Kingfisher,15293.0,60.7,32,0.29
Oklahoma,OK,Kiowa,8345.0,62,27.65,0.19
Oklahoma,OK,Latimer,9630.0,62.2,49.53,0.28
Oklahoma,OK,Le-Flore,48907.0,62.1,53.29,0.32
Oklahoma,OK,Lincoln,34188.0,61.2,37.91,0.24
Oklahoma,OK,Logan,51933.0,60.9,30.64,-0.1
Oklahoma,OK,Love,10218.0,64.4,33.64,-0.03
Oklahoma,OK,McClain,45306.0,61.7,36.88,0.43
Oklahoma,OK,McCurtain,30931.0,63.1,53.71,0.17
Oklahoma,OK,McIntosh,19451.0,62.5,40.5,-0.06
Oklahoma,OK,Major,7502.0,59.8,27.47,-0.11
Oklahoma,OK,Marshall,15882.0,64.5,34.44,-0.26
Oklahoma,OK,Mayes,39589.0,60.6,42.92,0.13
Oklahoma,OK,Murray,13672.0,62.8,36.42,0.13
Oklahoma,OK,Muskogee,66354.0,62.4,40.83,-0.15
Oklahoma,OK,Noble,10896.0,60.5,28.25,-0.57
Oklahoma,OK,Nowata,9483.0,59.6,30.4,-0.7
Oklahoma,OK,Okfuskee,11134.0,61.6,42.81,0.43
Oklahoma,OK,Oklahoma,802559.0,61,36.5,0.5
Oklahoma,OK,Okmulgee,36990.0,61.7,39.15,0.11
Oklahoma,OK,Osage,45839.0,59.5,29.32,-0.46
Oklahoma,OK,Ottawa,30338.0,60.3,39.53,-0.26
Oklahoma,OK,Pawnee,15757.0,60.4,30.69,-0.3
Oklahoma,OK,Payne,82794.0,61,31.07,-0.31
Oklahoma,OK,Pittsburg,43613.0,62.5,44.15,0.12
Oklahoma,OK,Pontotoc,38141.0,62.4,38.17,0.11
Oklahoma,OK,Pottawatomie,73533.0,61.6,38.39,0.28
Oklahoma,OK,Pushmataha,10769.0,62.8,49.07,0.05
Oklahoma,OK,Roger-Mills,3320.0,60.1,26.09,-0.27
Oklahoma,OK,Rogers,98836.0,60.5,37.28,-0.08
Oklahoma,OK,Seminole,23351.0,61.8,39.95,0.25
Oklahoma,OK,Sequoyah,39667.0,62.5,47.83,0.01
Oklahoma,OK,Stephens,43710.0,62.8,33.84,0.43
Oklahoma,OK,Texas,20495.0,57,19.95,-0.36
Oklahoma,OK,Tillman,6977.0,63.9,23.9,-0.27
Oklahoma,OK,Tulsa,677358.0,60.8,36.02,-0.15
Oklahoma,OK,Wagoner,86644.0,61.6,39.39,-0.11
Oklahoma,OK,Washington,53242.0,59.6,29.81,-0.71
Oklahoma,OK,Washita,10732.0,61,33.3,0.91
Oklahoma,OK,Woods,8587.0,58.6,26.41,-0.05
Oklahoma,OK,Woodward,19990.0,58.6,25.31,-0.25
Oregon,OR,Baker,16938.0,45.6,21.97,-0.01
Oregon,OR,Benton,97630.0,52.6,48.37,-1.07
Oregon,OR,Clackamas,423177.0,49.4,59.65,-1.25
Oregon,OR,Clatsop,41695.0,50.7,70.52,-1.31
Oregon,OR,Columbia,53588.0,51.7,47.1,-1.14
Oregon,OR,Coos,64990.0,52.3,56.27,-1.04
Oregon,OR,Crook,26375.0,46.1,13.26,-0.44
Oregon,OR,Curry,23598.0,52.6,73.45,-1
Oregon,OR,Deschutes,206549.0,44.4,19.49,-0.75
Oregon,OR,Douglas,112297.0,51.3,43.41,-1.04
Oregon,OR,Gilliam,2018.0,51,9.44,-0.6
Oregon,OR,Grant,7218.0,44.2,21.85,0.07
Oregon,OR,Harney,7515.0,45.5,14.03,0.5
Oregon,OR,Hood-River,24048.0,46.7,48.16,-1.12
Oregon,OR,Jackson,221644.0,50.7,31.89,-0.67
Oregon,OR,Jefferson,25330.0,48.2,14.58,-0.79
Oregon,OR,Josephine,87730.0,51.6,51.75,-0.53
Oregon,OR,Klamath,70212.0,44.7,26.18,-0.32
Oregon,OR,Lake,8385.0,44.9,14.86,0.17
Oregon,OR,Lane,382353.0,50.4,50.43,-1.2
Oregon,OR,Lincoln,50813.0,51.7,78.04,-1
Oregon,OR,Linn,130467.0,49.9,53.2,-1.26
Oregon,OR,Malheur,31879.0,47.5,15.33,1.08
Oregon,OR,Marion,346703.0,50.7,51.08,-1.23
Oregon,OR,Morrow,12300.0,50.3,12.04,-0.75
Oregon,OR,Multnomah,795083.0,52.5,53.47,-1.07
Oregon,OR,Polk,89614.0,52.8,57.15,-1.03
Oregon,OR,Sherman,1955.0,50.8,11.45,-0.28
Oregon,OR,Tillamook,27574.0,50.4,89.48,-0.93
Oregon,OR,Umatilla,80215.0,49.3,17.93,-0.67
Oregon,OR,Union,26177.0,44.9,25.53,-0.8
Oregon,OR,Wallowa,7659.0,44.1,23.91,-0.89
Oregon,OR,Wasco,26561.0,49.3,16.04,-0.92
Oregon,OR,Washington,600176.0,52,50.08,-0.84
Oregon,OR,Wheeler,1445.0,47.8,13.93,-0.49
Oregon,OR,Yamhill,108226.0,52.7,52.95,-1.01
Pennsylvania,PA,Adams,106027.0,54,37.72,-0.63
Pennsylvania,PA,Allegheny,1233253.0,52.7,38.35,0.04
Pennsylvania,PA,Armstrong,64747.0,51,43.54,0.27
Pennsylvania,PA,Beaver,165677.0,51.5,42.27,0.68
Pennsylvania,PA,Bedford,47418.0,51.8,37.82,-0.03
Pennsylvania,PA,Berks,430449.0,53.6,44.52,-0.24
Pennsylvania,PA,Blair,121032.0,50.7,41.44,0.13
Pennsylvania,PA,Bradford,59866.0,48.5,42.52,0.66
