latitude,longitude,depth,temperature,oxygen,pH
55.3073,-168.4148,1656.0,4.174,257.39,7.8974
55.2978,-167.7035,139.0,3.461,237.77,7.8783
55.2978,-167.7035,139.0,3.447,238.3,7.8804
55.2978,-167.7035,139.0,3.393,249.5,7.9022
55.2978,-167.7035,139.0,3.506,263.52,7.9087
55.2978,-167.7035,139.0,3.22,301.4,7.966
55.2978,-167.7035,139.0,3.762,308.91,7.9704
55.2978,-167.7035,139.0,5.799,345.39,8.0056
55.2978,-167.7035,139.0,7.318,330.48,7.9972
55.2978,-167.7035,139.0,7.313,329.94,7.9976
55.5688,-167.7132,137.0,7.323,329.68,8.0
56.1495,-168.7037,464.0,3.655,94.7,7.6989
56.1495,-168.7037,464.0,3.697,119.18,7.7024
56.1495,-168.7037,464.0,3.289,235.57,7.8192
56.1495,-168.7037,464.0,3.327,259.4,7.8901
56.1495,-168.7037,464.0,3.467,255.67,7.9376
56.1495,-168.7037,464.0,3.419,251.13,7.9604
56.1495,-168.7037,464.0,3.531,273.76,7.9274
56.1495,-168.7037,464.0,4.697,310.4,7.9602
56.1495,-168.7037,464.0,6.075,332.4,7.9797
56.1495,-168.7037,464.0,6.524,334.56,8.0306
56.1495,-168.7037,464.0,6.898,330.46,8.0265
56.1495,-168.7037,464.0,7.047,328.35,8.0241
56.7365,-167.8463,101.0,2.284,252.56,8.0706
56.7365,-167.8463,101.0,2.214,254.6,8.1059
56.7365,-167.8463,101.0,1.881,348.93,8.1311
56.7365,-167.8463,101.0,2.723,356.95,8.1121
56.7365,-167.8463,101.0,2.909,366.14,8.1125
56.7365,-167.8463,101.0,4.277,372.63,8.1025
56.7365,-167.8463,101.0,6.617,333.46,8.0701
56.7365,-167.8463,101.0,6.539,330.42,8.0718
59.8978,-167.9957,29.0,4.001,365.05,8.277
59.8978,-167.9957,29.0,3.999,364.98,8.2884
59.8978,-167.9957,29.0,3.998,364.33,8.291
59.9018,-168.5977,40.0,3.36,371.43,8.0606
59.9018,-168.5977,40.0,3.352,371.08,8.0864
59.9018,-168.5977,40.0,3.355,369.42,8.1609
59.9018,-168.5977,40.0,3.354,368.54,8.1351
59.896,-169.2007,45.0,3.314,359.5,7.9284
59.896,-169.2007,45.0,3.315,359.3,8.0197
59.896,-169.2007,45.0,3.373,358.43,8.019
59.896,-169.2007,45.0,3.393,357.19,8.0104
59.896,-169.2007,45.0,3.379,356.09,8.0542
59.8957,-169.8055,52.0,0.832,381.8,8.3146
59.8957,-169.8055,52.0,0.878,381.7,8.3162
59.8957,-169.8055,52.0,2.219,373.01,8.3302
59.8957,-169.8055,52.0,3.283,361.11,8.3171
59.8957,-169.8055,52.0,3.283,360.88,8.474
59.8957,-169.8055,52.0,3.284,359.76,8.4296
59.9022,-170.3932,64.0,-0.895,363.54,7.9578
59.9022,-170.3932,64.0,-0.893,363.76,7.9811
59.9022,-170.3932,64.0,-0.892,363.96,7.9954
59.9022,-170.3932,64.0,-0.864,364.8,8.3839
59.9022,-170.3932,64.0,-0.82,366.61,8.1478
59.9022,-170.3932,64.0,5.318,340.23,7.9126
59.9022,-170.3932,64.0,5.348,338.86,8.0739
59.9022,-170.3932,64.0,5.372,338.17,8.0473
59.9022,-170.3932,64.0,5.359,337.72,8.0982
59.9022,-170.3932,64.0,5.361,336.8,8.094
59.8983,-170.9988,70.0,-1.494,335.92,7.8797
59.8983,-170.9988,70.0,-1.495,336.21,7.8881
59.8983,-170.9988,70.0,-1.485,347.48,7.9149
59.8983,-170.9988,70.0,-0.231,408.76,8.2288
59.8983,-170.9988,70.0,5.377,343.61,8.1776
59.8983,-170.9988,70.0,5.429,339.73,8.1796
59.8983,-170.9988,70.0,5.426,338.74,8.1783
59.901,-171.6033,70.0,-1.367,325.78,7.9702
59.901,-171.6033,70.0,-1.367,326.93,7.9715
59.901,-171.6033,70.0,-1.368,329.54,7.9627
59.901,-171.6033,70.0,-1.103,431.41,8.3209
59.901,-171.6033,70.0,0.713,429.7,8.2682
59.901,-171.6033,70.0,5.389,341.05,8.1636
59.901,-171.6033,70.0,5.389,339.97,8.1771
59.9,-172.2238,72.0,-1.3,334.08,7.8789
59.9,-172.2238,72.0,-1.317,336.44,7.8959
59.9,-172.2238,72.0,-1.317,337.0,7.8965
59.9,-172.2238,72.0,-1.314,341.79,7.9142
59.9,-172.2238,72.0,-0.985,425.29,8.2833
59.9,-172.2238,72.0,5.471,346.31,8.2588
59.9,-172.2238,72.0,5.493,342.17,8.2559
61.9665,-171.9437,55.0,-1.572,291.75,8.142
61.9665,-171.9437,55.0,-1.368,408.69,8.1819
61.9665,-171.9437,55.0,-1.225,449.94,8.1876
61.9665,-171.9437,55.0,5.919,342.27,8.1546
61.9665,-171.9437,55.0,5.932,339.75,8.2046
61.9665,-171.9437,55.0,5.942,338.82,8.139
62.1252,-172.0005,52.0,-1.542,286.24,7.7859
62.1252,-172.0005,52.0,-1.461,400.28,8.1458
62.1252,-172.0005,52.0,-1.26,460.48,8.1665
62.1252,-172.0005,52.0,1.769,446.29,8.2112
62.1252,-172.0005,52.0,6.077,336.1,8.2844
62.1252,-172.0005,52.0,6.079,335.31,8.2722
62.2033,-172.7012,58.0,-1.586,287.54,7.8549
62.2033,-172.7012,58.0,-1.588,289.05,7.825
62.2033,-172.7012,58.0,-1.58,302.13,8.1031
62.2033,-172.7012,58.0,-1.416,394.49,8.2194
62.2033,-172.7012,58.0,-0.769,443.47,8.2285
62.2033,-172.7012,58.0,0.669,443.99,8.3335
62.2033,-172.7012,58.0,4.085,397.98,8.2679
62.2033,-172.7012,58.0,5.926,342.78,8.2948
62.2033,-172.7012,58.0,5.931,342.04,8.2923
62.2033,-172.7012,58.0,5.932,341.66,8.3212
61.9145,-169.9003,46.0,-1.065,386.91,8.0885
61.9145,-169.9003,46.0,-1.059,387.93,8.0906
61.9145,-169.9003,46.0,-1.047,390.57,8.3527
61.9145,-169.9003,46.0,6.785,320.95,8.1046
61.9145,-169.9003,46.0,6.775,319.62,8.0891
61.7972,-169.3073,42.0,-0.732,385.66,8.2183
61.7972,-169.3073,42.0,-0.633,385.64,8.2537
61.7972,-169.3073,42.0,-0.487,383.31,8.2714
61.7972,-169.3073,42.0,6.616,321.7,8.1029
61.7972,-169.3073,42.0,6.603,320.63,8.1173
61.7717,-168.4957,35.0,2.432,364.75,8.0934
61.7717,-168.4957,35.0,4.986,337.47,8.0829
61.7717,-168.4957,35.0,5.055,336.06,8.0898
61.7717,-168.4957,35.0,5.184,334.05,8.0954
61.6998,-167.4562,30.0,4.892,330.92,7.7061
61.6998,-167.4562,30.0,5.418,330.84,7.7224
61.6998,-167.4562,30.0,5.228,329.14,7.8082
59.446,-167.7968,38.0,4.283,346.59,8.1852
59.446,-167.7968,38.0,4.321,345.78,8.1574
59.446,-167.7968,38.0,4.321,344.71,8.1424
59.446,-167.7968,38.0,4.318,343.91,8.1302
59.446,-167.7968,38.0,4.318,343.49,8.118
59.1267,-168.0043,40.0,3.297,367.91,8.194
59.1267,-168.0043,40.0,3.299,368.21,8.2161
59.1267,-168.0043,40.0,3.312,368.16,8.221
59.1267,-168.0043,40.0,3.397,367.1,8.1871
59.1267,-168.0043,40.0,3.379,367.06,8.1659
58.8278,-168.1587,46.0,3.435,367.84,8.2125
58.8278,-168.1587,46.0,3.526,366.7,8.211
58.8278,-168.1587,46.0,3.721,363.93,8.2267
58.8278,-168.1587,46.0,3.782,363.06,8.2054
58.8278,-168.1587,46.0,3.767,361.73,8.3778
58.8278,-168.1587,46.0,3.762,361.37,8.3846
58.6058,-168.4185,55.0,1.612,383.8,8.1754
58.6058,-168.4185,55.0,1.606,383.96,8.1785
58.6058,-168.4185,55.0,1.707,386.38,8.1964
58.6058,-168.4185,55.0,4.19,370.79,8.2229
58.6058,-168.4185,55.0,4.215,367.71,8.1979
58.6058,-168.4185,55.0,4.219,366.68,8.2183
58.6058,-168.4185,55.0,4.219,366.13,8.2108
58.3632,-168.6973,67.0,0.779,394.85,8.2157
58.3632,-168.6973,67.0,0.76,394.1,8.2164
58.3632,-168.6973,67.0,0.755,393.58,8.2214
58.3632,-168.6973,67.0,0.781,396.91,8.2253
58.3632,-168.6973,67.0,1.555,394.69,8.2305
58.3632,-168.6973,67.0,4.523,364.01,8.18
58.3632,-168.6973,67.0,4.528,362.05,8.1802
58.3632,-168.6973,67.0,4.528,362.07,8.1802
58.1297,-168.968,71.0,0.754,359.7,8.1966
58.1297,-168.968,71.0,0.756,360.35,8.1972
58.1297,-168.968,71.0,0.764,360.71,8.1975
58.1297,-168.968,71.0,0.772,361.73,8.2026
58.1297,-168.968,71.0,5.114,342.64,8.1674
58.1297,-168.968,71.0,5.112,341.54,8.2619
58.1297,-168.968,71.0,5.128,341.45,8.2628
58.1297,-168.968,71.0,5.127,340.28,8.2533
57.9005,-169.2338,68.0,-0.082,351.29,8.165
57.9005,-169.2338,68.0,-0.091,351.72,8.1729
57.9005,-169.2338,68.0,-0.115,352.28,8.1719
57.9005,-169.2338,68.0,-0.122,352.93,8.3563
57.9005,-169.2338,68.0,-0.113,356.76,8.4128
57.9005,-169.2338,68.0,5.163,337.26,8.2928
57.9005,-169.2338,68.0,5.161,337.3,8.2971
57.9005,-169.2338,68.0,5.161,337.47,8.3135
57.9005,-169.2338,68.0,5.16,336.7,8.3136
57.9005,-169.2338,68.0,5.161,335.85,8.3137
57.9005,-169.2338,68.0,5.172,335.73,8.3156
57.6715,-169.5188,71.0,0.686,347.81,8.1571
57.6715,-169.5188,71.0,0.674,348.46,8.201
57.6715,-169.5188,71.0,0.507,344.77,8.2076
57.6715,-169.5188,71.0,0.84,348.1,8.2568
57.6715,-169.5188,71.0,4.942,341.11,8.2642
57.6715,-169.5188,71.0,5.013,338.53,8.2823
57.6715,-169.5188,71.0,5.025,337.38,8.2716
57.6715,-169.5188,71.0,5.027,336.48,8.2693
57.4435,-169.7837,66.0,1.081,346.76,8.1063
57.4435,-169.7837,66.0,1.172,347.57,8.1721
57.4435,-169.7837,66.0,1.219,347.88,8.1378
57.4435,-169.7837,66.0,1.291,349.15,8.1826
57.4435,-169.7837,66.0,5.57,339.45,8.2273
57.4435,-169.7837,66.0,5.577,339.32,8.3003
57.4435,-169.7837,66.0,5.653,338.7,8.2944
57.4435,-169.7837,66.0,5.653,338.7,8.3042
57.207,-170.0328,40.0,3.466,359.67,8.2335
57.207,-170.0328,40.0,3.472,359.74,8.2404
57.207,-170.0328,40.0,3.552,360.87,8.259
57.207,-170.0328,40.0,3.71,360.36,8.26
57.207,-170.0328,40.0,3.721,359.07,8.2557
57.207,-170.0328,40.0,3.731,357.45,8.2355
56.9757,-170.2813,72.0,2.301,347.25,8.0955
56.9757,-170.2813,72.0,2.299,347.06,8.074
56.9757,-170.2813,72.0,2.295,347.03,8.2012
56.9757,-170.2813,72.0,4.011,361.48,8.255
56.9757,-170.2813,72.0,5.477,352.78,8.2638
56.9757,-170.2813,72.0,5.476,352.59,8.2582
56.744,-170.5502,110.0,2.805,249.77,8.0168
56.744,-170.5502,110.0,2.8,290.67,8.0688
56.744,-170.5502,110.0,2.982,311.41,8.0646
56.744,-170.5502,110.0,3.047,314.81,8.0869
56.744,-170.5502,110.0,3.257,323.78,8.0541
56.744,-170.5502,110.0,4.317,334.25,8.0407
56.744,-170.5502,110.0,5.128,356.02,8.2468
56.744,-170.5502,110.0,5.129,355.77,8.0702
56.744,-170.5502,110.0,5.129,355.77,8.2285
56.5183,-170.793,122.0,3.446,236.35,7.8736
56.5183,-170.793,122.0,3.827,259.79,7.9214
56.5183,-170.793,122.0,4.207,282.9,7.9623
56.5183,-170.793,122.0,5.111,302.04,8.0538
56.5183,-170.793,122.0,6.783,324.1,8.1527
56.5183,-170.793,122.0,6.852,322.9,8.1804
56.5183,-170.793,122.0,6.854,321.86,8.2298
56.2852,-171.0565,136.0,3.531,252.65,7.8585
56.2852,-171.0565,136.0,3.519,254.78,7.8852
56.2852,-171.0565,136.0,4.104,262.65,7.808
56.2852,-171.0565,136.0,3.937,280.03,7.9275
56.2852,-171.0565,136.0,4.22,291.58,7.936
56.2852,-171.0565,136.0,5.385,302.49,7.9237
56.2852,-171.0565,136.0,7.316,324.97,7.9682
56.2852,-171.0565,136.0,7.315,324.46,8.2085
56.2852,-171.0565,136.0,7.314,323.08,8.2118
56.0552,-171.3073,2757.0,2.281,32.12,7.6743
56.0552,-171.3073,2757.0,3.293,223.43,7.8651
56.0552,-171.3073,2757.0,3.243,249.74,7.809
56.0552,-171.3073,2757.0,3.34,248.75,7.869
56.0552,-171.3073,2757.0,3.616,247.17,7.8667
56.0552,-171.3073,2757.0,3.963,257.8,7.8999
56.0552,-171.3073,2757.0,4.228,270.51,7.9275
56.0552,-171.3073,2757.0,4.596,283.92,8.0129
56.0552,-171.3073,2757.0,6.951,313.48,8.1805
56.0552,-171.3073,2757.0,7.614,329.49,8.2199
56.0552,-171.3073,2757.0,7.603,329.3,8.2451
56.403,-170.9333,125.0,3.515,237.18,7.8698
56.403,-170.9333,125.0,3.48,260.94,7.9324
56.403,-170.9333,125.0,4.866,295.88,7.934
56.403,-170.9333,125.0,7.397,310.13,7.8967
56.403,-170.9333,125.0,7.631,311.36,7.8725
56.403,-170.9333,125.0,7.548,309.75,7.9052
56.6297,-170.6742,114.0,3.191,229.67,7.9187
56.6297,-170.6742,114.0,2.789,292.37,8.0975
56.6297,-170.6742,114.0,3.073,309.62,8.0131
56.6297,-170.6742,114.0,6.015,346.65,8.0573
56.6297,-170.6742,114.0,6.03,346.04,8.0582
56.6297,-170.6742,114.0,6.03,345.25,8.0584
57.0925,-170.15,40.0,3.701,357.95,8.0942
57.0925,-170.15,40.0,3.83,357.37,8.0923
57.0925,-170.15,40.0,3.822,356.83,8.0928
57.0925,-170.15,40.0,3.825,356.67,8.0907
57.0925,-170.15,40.0,3.825,355.81,8.093
57.0925,-170.1653,40.0,3.827,356.9,8.0922
57.0925,-170.1653,40.0,3.88,356.78,8.0919
57.0925,-170.1653,40.0,3.875,356.66,8.0921
57.0925,-170.1653,40.0,3.878,356.02,8.0922
57.0925,-170.1653,40.0,3.88,355.83,8.0923
57.0925,-170.1653,40.0,3.88,355.78,8.0925
56.8363,-170.4098,100.0,2.592,271.4,8.098
56.8363,-170.4098,100.0,2.94,304.32,8.0547
56.8363,-170.4098,100.0,3.01,332.56,8.0834
56.8363,-170.4098,100.0,3.202,330.25,8.0784
56.8363,-170.4098,100.0,3.319,331.61,8.1159
56.8363,-170.4098,100.0,5.365,348.25,8.0729
56.8363,-170.4098,100.0,5.55,351.51,8.0716
56.8363,-170.4098,100.0,5.547,351.7,8.0719
56.2795,-171.0495,138.0,3.373,237.31,7.8451
56.2795,-171.0495,138.0,3.511,237.09,7.8674
56.2795,-171.0495,138.0,3.687,253.93,7.8405
56.2795,-171.0495,138.0,3.819,270.92,7.9388
56.2795,-171.0495,138.0,4.376,284.29,7.9443
56.2795,-171.0495,138.0,4.5,299.77,7.9713
56.2795,-171.0495,138.0,6.428,315.41,7.8889
56.2795,-171.0495,138.0,7.346,312.37,7.9266
56.2795,-171.0495,138.0,7.36,311.99,7.9534
55.9202,-171.4473,303.0,3.686,39.12,7.6937
55.9202,-171.4473,303.0,3.769,121.16,7.7798
55.9202,-171.4473,303.0,3.569,190.38,7.8031
55.9202,-171.4473,303.0,3.288,234.42,7.8648
55.9202,-171.4473,303.0,2.821,309.32,7.8629
55.9202,-171.4473,303.0,3.366,311.7,7.8409
55.9202,-171.4473,303.0,4.487,328.2,7.8621
55.9202,-171.4473,303.0,5.415,333.73,7.8178
55.9202,-171.4473,303.0,7.24,317.08,7.8744
55.9202,-171.4473,303.0,7.976,310.07,7.8933
55.9202,-171.4473,303.0,7.992,310.1,7.893
55.9202,-171.4473,303.0,7.992,310.27,7.8933
57.4903,-175.2428,3493.0,3.776,69.64,7.6675
57.4903,-175.2428,3493.0,3.562,192.96,7.801
57.4903,-175.2428,3493.0,3.075,266.47,7.8768
57.4903,-175.2428,3493.0,2.881,276.34,7.8936
57.4903,-175.2428,3493.0,2.481,296.72,7.8986
57.4903,-175.2428,3493.0,2.18,313.2,7.9167
57.4903,-175.2428,3493.0,3.17,289.52,7.9451
57.4903,-175.2428,3493.0,3.495,315.22,7.9316
57.4903,-175.2428,3493.0,4.277,340.98,7.966
57.4903,-175.2428,3493.0,7.586,324.32,7.8384
57.4903,-175.2428,3493.0,8.291,309.92,7.8846
57.4903,-175.2428,3493.0,8.305,309.02,7.8387
57.8127,-174.8593,2450.0,1.75,65.28,7.6
57.8127,-174.8593,2450.0,1.896,52.54,7.6176
57.8127,-174.8593,2450.0,2.075,41.51,7.6364
57.8127,-174.8593,2450.0,2.384,26.65,7.6323
57.8127,-174.8593,2450.0,2.615,21.27,7.6833
57.8127,-174.8593,2450.0,2.943,18.57,7.6755
57.8127,-174.8593,2450.0,3.224,19.08,7.7012
57.8127,-174.8593,2450.0,3.558,33.4,7.6837
57.8127,-174.8593,2450.0,3.776,63.83,7.6793
57.8127,-174.8593,2450.0,3.86,135.67,7.7329
57.8127,-174.8593,2450.0,2.726,272.55,7.8403
57.8127,-174.8593,2450.0,2.686,289.36,7.8618
57.9987,-174.8507,3005.0,3.706,50.44,7.6949
57.9987,-174.8507,3005.0,3.859,86.36,7.6978
57.9987,-174.8507,3005.0,3.892,131.1,7.7362
57.9987,-174.8507,3005.0,2.73,293.32,7.8598
57.9987,-174.8507,3005.0,2.755,289.01,7.8404
57.9987,-174.8507,3005.0,2.781,296.32,7.9382
57.9987,-174.8507,3005.0,3.673,313.74,7.8673
57.9987,-174.8507,3005.0,4.188,322.0,7.8643
57.9987,-174.8507,3005.0,4.838,316.4,7.8897
57.9987,-174.8507,3005.0,7.879,310.15,7.8978
57.9987,-174.8507,3005.0,7.974,308.92,7.8787
57.9987,-174.8507,3005.0,7.978,308.1,7.932
59.9005,-173.4002,87.0,-0.969,303.37,8.154
59.9005,-173.4002,87.0,-0.969,303.52,8.0951
59.9005,-173.4002,87.0,-1.09,311.17,8.1807
59.9005,-173.4002,87.0,-1.169,318.76,8.1127
59.9005,-173.4002,87.0,-1.318,379.96,8.1547
59.9005,-173.4002,87.0,-0.607,413.54,8.1684
59.9005,-173.4002,87.0,5.265,341.52,8.1634
59.9005,-173.4002,87.0,5.447,339.1,8.2586
59.909,-172.7863,72.0,-1.224,314.07,8.005
59.909,-172.7863,72.0,-1.27,320.99,8.1848
59.909,-172.7863,72.0,-1.361,331.12,8.1952
59.909,-172.7863,72.0,-1.271,425.0,8.1912
59.909,-172.7863,72.0,-0.022,470.38,8.254
59.909,-172.7863,72.0,4.223,365.87,8.2722
59.909,-172.7863,72.0,5.057,351.25,8.2255
59.9123,-171.5962,70.0,-1.296,318.33,8.174
59.9123,-171.5962,70.0,-1.302,317.82,8.177
59.9123,-171.5962,70.0,-1.317,319.65,8.1792
59.9123,-171.5962,70.0,-1.336,334.37,8.1712
59.9123,-171.5962,70.0,0.378,422.08,8.2691
59.9123,-171.5962,70.0,5.916,333.36,8.1836
59.9123,-171.5962,70.0,6.138,328.81,8.1714
59.8998,-170.4005,62.0,-0.804,356.54,8.2641
59.8998,-170.4005,62.0,-0.805,356.39,8.2644
59.8998,-170.4005,62.0,-0.781,357.18,8.2066
59.8998,-170.4005,62.0,-0.551,363.92,8.2631
59.8998,-170.4005,62.0,0.0,368.54,8.1922
59.8998,-170.4005,62.0,5.872,331.4,8.2143
59.8998,-170.4005,62.0,5.841,329.99,8.1831
59.8982,-174.0078,104.0,-0.131,284.5,7.9305
59.8982,-174.0078,104.0,-0.147,285.28,8.0286
59.8982,-174.0078,104.0,-0.968,318.7,8.1625
59.8982,-174.0078,104.0,-1.285,341.07,8.1786
59.8982,-174.0078,104.0,-0.781,387.44,8.0552
59.8982,-174.0078,104.0,3.067,399.78,8.2503
59.8982,-174.0078,104.0,6.193,333.82,8.2589
59.8982,-174.0078,104.0,6.499,330.69,8.3195
59.8943,-174.5833,114.0,6.308,333.42,8.2613
59.8943,-174.5833,114.0,6.282,332.65,8.3093
59.9018,-175.193,119.0,0.8,279.35,7.9329
59.9018,-175.193,119.0,0.457,299.3,8.0084
59.9018,-175.193,119.0,-0.871,337.18,8.1079
59.9018,-175.193,119.0,-0.388,350.92,8.1625
59.9018,-175.193,119.0,0.368,384.03,8.0599
59.9018,-175.193,119.0,1.204,404.08,8.2316
59.9018,-175.193,119.0,6.411,327.0,8.2616
59.899,-175.7968,132.0,6.472,330.72,8.3259
59.9068,-176.3715,140.0,0.937,282.08,7.8668
59.9068,-176.3715,140.0,1.02,288.92,7.9282
59.9068,-176.3715,140.0,0.901,302.15,7.9442
59.9068,-176.3715,140.0,-1.434,345.78,8.0628
59.9068,-176.3715,140.0,-1.374,349.95,8.0162
59.9068,-176.3715,140.0,2.054,423.79,8.4371
59.9068,-176.3715,140.0,6.645,328.74,8.3075
59.9068,-176.3715,140.0,6.652,328.69,8.3417
59.901,-176.9963,137.0,6.569,327.77,8.338
59.901,-176.9963,137.0,6.576,326.44,8.3474
59.9205,-177.5668,139.0,1.347,279.49,7.9133
59.9205,-177.5668,139.0,1.2,283.55,7.8994
59.9205,-177.5668,139.0,1.16,294.12,7.917
59.9205,-177.5668,139.0,0.804,310.38,8.0378
59.9205,-177.5668,139.0,-0.678,344.72,8.0558
59.9205,-177.5668,139.0,0.461,397.26,8.293
59.9205,-177.5668,139.0,3.704,393.41,8.4107
59.9205,-177.5668,139.0,7.234,322.72,8.3146
59.9205,-177.5668,139.0,7.232,322.78,8.3363
59.8983,-178.192,143.0,1.134,291.72,7.9725
59.8983,-178.192,143.0,0.937,299.41,8.0111
59.8983,-178.192,143.0,0.961,305.79,7.975
59.8983,-178.192,143.0,2.429,346.67,8.2416
59.8983,-178.192,143.0,5.662,357.36,8.3337
59.8983,-178.192,143.0,7.253,323.55,8.3488
59.8983,-178.192,143.0,7.29,320.39,8.3125
59.8983,-178.192,143.0,7.301,319.72,8.3386
59.8968,-178.8083,162.0,1.76,276.96,7.982
59.8968,-178.8083,162.0,1.784,278.87,7.9738
59.8968,-178.8083,162.0,1.624,293.26,7.8574
59.8968,-178.8083,162.0,1.638,295.01,7.9007
59.8968,-178.8083,162.0,1.569,304.43,8.0202
59.8968,-178.8083,162.0,2.022,329.98,8.0819
59.8968,-178.8083,162.0,4.431,362.84,8.1408
59.8968,-178.8083,162.0,5.306,357.39,8.3065
59.8968,-178.8083,162.0,7.954,317.62,8.2873
59.8968,-178.8083,162.0,7.957,317.52,8.3009
59.894,-179.3803,2718.0,3.744,52.07,7.66
59.894,-179.3803,2718.0,3.878,84.32,7.6848
59.894,-179.3803,2718.0,3.906,136.7,7.7562
59.894,-179.3803,2718.0,2.253,279.26,7.8646
59.894,-179.3803,2718.0,2.045,298.5,7.9057
59.894,-179.3803,2718.0,2.094,317.96,8.0765
59.894,-179.3803,2718.0,3.215,366.91,8.2095
59.894,-179.3803,2718.0,5.478,371.89,8.3253
62.2088,-175.9655,94.0,-1.29,256.56,8.1087
62.2088,-175.9655,94.0,-1.616,326.96,8.1009
62.2088,-175.9655,94.0,-1.525,373.66,8.109
62.2088,-175.9655,94.0,-1.402,395.85,8.2037
62.2088,-175.9655,94.0,6.001,355.56,8.0792
62.2088,-175.9655,94.0,6.393,329.38,8.0745
62.2088,-175.9655,94.0,6.392,327.53,8.0747
62.1853,-175.175,80.0,-1.492,255.05,7.9274
62.1853,-175.175,80.0,-1.622,332.39,7.9149
62.1853,-175.175,80.0,2.06,405.38,8.043
62.1853,-175.175,80.0,6.586,324.22,8.1856
62.2158,-174.7517,74.0,6.691,326.81,8.2667
62.2158,-174.7517,74.0,6.792,322.11,8.2525
62.201,-174.343,69.0,-1.591,298.44,7.8663
62.201,-174.343,69.0,-1.591,315.38,7.9189
62.201,-174.343,69.0,-1.586,327.88,7.8611
62.201,-174.343,69.0,-1.405,481.72,8.061
62.201,-174.343,69.0,4.344,402.65,8.2048
62.201,-174.343,69.0,6.81,323.93,8.2748
62.201,-174.343,69.0,6.962,321.86,8.2462
62.197,-173.918,64.0,6.792,325.74,8.2598
62.1973,-173.5332,63.0,-1.603,270.13,7.7809
62.1973,-173.5332,63.0,-1.603,271.33,7.777
62.1973,-173.5332,63.0,-1.461,358.25,8.2858
62.1973,-173.5332,63.0,-0.358,452.65,8.2358
62.1973,-173.5332,63.0,7.383,322.88,8.1852
62.1973,-173.5332,63.0,7.23,317.45,8.1904
62.1973,-173.1182,60.0,7.027,323.94,8.201
62.1973,-173.1182,60.0,7.138,322.74,8.279
62.199,-172.7058,58.0,-1.545,298.7,7.8807
62.199,-172.7058,58.0,-1.574,309.11,7.914
62.199,-172.7058,58.0,-0.67,441.65,8.2177
62.199,-172.7058,58.0,7.155,322.66,8.1997
61.859,-174.102,74.0,-1.607,316.99,8.1581
61.859,-174.102,74.0,-1.601,324.4,8.0843
61.859,-174.102,74.0,-1.391,387.27,8.1467
61.859,-174.102,74.0,-1.197,457.78,8.1661
61.859,-174.102,74.0,6.476,354.97,8.2911
61.859,-174.102,74.0,7.015,324.46,8.2897
61.5605,-173.7095,73.0,-1.643,313.97,8.1828
61.5605,-173.7095,73.0,-1.643,314.86,8.2119
61.5605,-173.7095,73.0,-1.643,319.78,8.2276
61.5605,-173.7095,73.0,-1.366,437.36,8.1108
61.5605,-173.7095,73.0,3.741,411.79,8.2051
61.5605,-173.7095,73.0,6.884,327.39,8.3842
61.5605,-173.7095,73.0,6.784,327.47,8.3404
61.247,-173.7255,74.0,-1.638,312.92,7.8976
61.247,-173.7255,74.0,-1.635,314.7,7.9112
61.247,-173.7255,74.0,-1.622,318.09,7.9271
61.247,-173.7255,74.0,-1.509,374.47,8.1941
61.247,-173.7255,74.0,6.114,357.43,8.3499
61.247,-173.7255,74.0,6.871,329.28,8.3745
61.247,-173.7255,74.0,6.88,328.38,8.4153
60.9113,-173.8208,80.0,4.772,383.74,8.3838
60.9113,-173.8208,80.0,6.682,331.2,8.3468
60.5825,-173.65,70.0,-1.339,343.34,8.1869
60.5825,-173.65,70.0,-1.33,345.01,8.1275
60.5825,-173.65,70.0,-1.295,352.96,8.1734
60.5825,-173.65,70.0,-1.178,381.91,8.2126
60.5825,-173.65,70.0,-0.848,470.04,8.2246
60.5825,-173.65,70.0,0.364,444.97,8.2165
60.5825,-173.65,70.0,5.767,351.15,8.2245
60.2548,-173.523,69.0,-1.266,329.69,8.1816
60.2548,-173.523,69.0,-1.266,329.66,8.1876
60.2548,-173.523,69.0,-1.302,335.16,8.1221
60.2548,-173.523,69.0,-1.335,345.51,8.1263
60.2548,-173.523,69.0,-1.293,406.43,8.1892
60.2548,-173.523,69.0,3.232,402.54,8.2294
60.2548,-173.523,69.0,5.898,342.33,8.2215
60.0458,-173.0257,67.0,-1.247,330.59,8.1564
60.0458,-173.0257,67.0,-1.027,347.47,8.2074
60.0458,-173.0257,67.0,-1.011,349.71,8.2099
60.0458,-173.0257,67.0,-0.702,361.51,8.2276
60.0458,-173.0257,67.0,1.064,420.9,8.2485
60.0458,-173.0257,67.0,6.442,337.79,8.1558
60.0458,-173.0257,67.0,6.428,333.12,8.1682
59.9017,-172.4208,74.0,-1.192,313.83,8.1171
59.9017,-172.4208,74.0,-1.203,314.8,8.1944
59.9017,-172.4208,74.0,-1.204,315.22,7.9422
59.9017,-172.4208,74.0,-1.205,316.82,7.9
59.9017,-172.4208,74.0,-1.175,360.79,8.2006
59.9017,-172.4208,74.0,0.375,423.97,8.4802
59.9017,-172.4208,74.0,3.568,373.93,8.2677
59.8305,-171.7735,74.0,-1.178,309.78,8.1868
59.8305,-171.7735,74.0,-1.181,310.84,8.1476
59.8305,-171.7735,74.0,-1.183,312.98,8.2221
59.8305,-171.7735,74.0,-1.062,373.45,8.1909
