State,Abbreviation,County,Population,Temperature,Precipitation,Elevation,Electricity-Prices,Wage,Population_Class,Temperature_Class,Precipitation_Class,Elevation_Class,Electricity-Prices_Class,Wage_Class
Colorado,CO,Rio Grande,11325,39.4,11.9,2752.15040888,12.53,57350.0,6,2,7,1,2,2
Colorado,CO,Routt,25007,39.1,28.9,2498.51358608,12.53,98371.0,4,2,5,1,2,1
Colorado,CO,Saguache,6623,38.9,14.31,2805.88713503,12.53,43959.0,6,2,7,1,2,6
Colorado,CO,San Juan,803,34.6,43.17,3457.69738562,12.53,58067.0,7,2,3,1,2,2
Colorado,CO,San Miguel,8003,44.2,20.12,2421.0074657,12.53,109613.0,6,2,6,1,2,1
Colorado,CO,Sedgwick,2295,48.2,19.23,1146.29221072,12.53,51705.0,7,5,7,1,2,4
Colorado,CO,Summit,30565,35.0,25.14,3194.71676301,12.53,86390.0,4,2,6,1,2,1
Colorado,CO,Teller,24857,39.5,18.87,2798.38176638,12.53,61966.0,4,2,7,1,2,2
Colorado,CO,Washington,4812,48.1,21.32,1403.25188123,12.53,48270.0,7,5,6,1,2,5
Colorado,CO,Weld,350176,47.7,19.78,1513.04522832,12.53,56553.0,1,5,7,1,2,3
Colorado,CO,Yuma,9899,50.0,18.76,1199.19749352,12.53,48898.0,6,5,7,1,2,4
Delaware,DE,Kent,186946,57.1,40.71,10.0603079555,11.55,50432.0,1,4,4,7,4,4
Delaware,DE,New Castle,575494,56.4,44.46,27.2913385827,11.55,63189.0,1,6,3,7,4,2
Delaware,DE,Sussex,255956,58.1,41.19,9.34665936473,11.55,59472.0,1,4,4,7,4,2
Florida,FL,Alachua,284030,71.2,51.34,31.2850426095,11.19,52367.0,1,1,2,7,5,3
Florida,FL,Baker,27803,70.0,44.87,38.3795093795,11.19,40735.0,4,1,3,7,5,7
Florida,FL,Bay,185134,70.3,44.39,16.7819579288,11.19,53980.0,1,1,3,7,5,3
Florida,FL,Bradford,27313,70.7,49.27,43.8965853659,11.19,39748.0,4,1,2,7,5,7
Florida,FL,Brevard,630693,74.9,61.62,5.0,11.19,55477.0,1,1,1,7,5,3
Florida,FL,Broward,1947026,77.8,75.14,3.34519136408,11.19,64453.0,1,1,1,7,5,1
Florida,FL,Calhoun,13464,69.5,40.24,29.4605329311,11.19,35792.0,5,1,4,7,5,7
Florida,FL,Charlotte,202661,76.3,55.5,8.18142918271,11.19,51677.0,1,1,1,7,5,4
Florida,FL,Citrus,162529,73.1,50.29,16.1642857143,11.19,45050.0,1,1,2,7,5,6
Florida,FL,Clay,226589,71.5,50.67,26.9813866915,11.19,51885.0,1,1,2,7,5,4
Florida,FL,Collier,397994,77.6,54.12,3.47127130146,11.19,117984.0,1,1,1,7,5,1
Florida,FL,Columbia,71908,69.8,44.85,33.2290523235,11.19,43184.0,2,1,3,7,5,6
Florida,FL,DeSoto,35312,75.1,60.57,16.8762466002,11.19,32873.0,3,1,1,7,5,7
Florida,FL,Dixie,17124,71.3,50.18,8.15679869334,11.19,33813.0,5,1,2,7,5,7
Florida,FL,Duval,1016536,71.5,49.24,10.880307319,11.19,54354.0,1,1,2,7,5,3
Florida,FL,Escambia,324878,70.3,50.0,45.7495527728,11.19,51808.0,1,1,2,7,5,4
Florida,FL,Flagler,126705,73.1,52.36,6.38488783943,11.19,56336.0,2,1,2,7,5,3
Florida,FL,Franklin,12498,70.3,49.44,4.09609949124,11.19,41878.0,5,1,2,7,5,6
Florida,FL,Gadsden,43403,69.6,39.39,61.5,11.19,44832.0,3,1,4,7,5,6
Florida,FL,Gilchrist,18992,71.0,49.05,17.66360601,11.19,41769.0,5,1,2,7,5,7
Florida,FL,Glades,12454,75.6,51.71,8.80454953607,11.19,33401.0,6,1,2,7,5,7
Florida,FL,Gulf,15314,70.1,46.92,5.30204081633,11.19,49250.0,5,1,3,7,5,4
Florida,FL,Hamilton,13217,69.2,45.34,32.9052812859,11.19,32123.0,5,1,3,7,5,7
Florida,FL,Hardee,25645,75.0,59.24,26.4214576732,11.19,35636.0,4,1,1,7,5,7
Florida,FL,Hendry,41339,76.4,49.09,6.44982613015,11.19,39699.0,3,1,2,7,5,7
Florida,FL,Hernando,206896,73.8,49.16,22.172817809,11.19,46080.0,1,1,2,7,5,5
Florida,FL,Highlands,105618,75.0,61.39,22.5044011736,11.19,41568.0,2,1,1,7,5,7
Florida,FL,Hillsborough,1513301,75.1,54.4,19.2156531532,11.19,58140.0,1,1,1,7,5,2
Florida,FL,Holmes,19651,68.6,44.29,39.8507899356,11.19,37381.0,5,1,3,7,5,7
Florida,FL,Indian River,167352,75.1,60.61,7.76303030303,11.19,95109.0,1,1,1,7,5,1
Florida,FL,Jackson,48211,69.0,38.31,37.8722006569,11.19,39322.0,3,1,4,7,5,7
Florida,FL,Jefferson,15042,70.1,46.48,26.9055045872,11.19,50197.0,5,1,3,7,5,4
Florida,FL,Lafayette,7786,70.4,52.31,19.8331595412,11.19,31218.0,6,1,2,7,5,7
Florida,FL,Lake,410139,74.1,47.76,25.3089775561,11.19,49831.0,1,1,2,7,5,4
Florida,FL,Lee,822453,77.6,49.65,4.67547783652,11.19,62885.0,1,1,2,7,5,2
Florida,FL,Leon,297369,70.2,42.77,31.08769107,11.19,54277.0,1,1,3,7,5,3
Florida,FL,Levy,45260,72.1,48.84,12.1126614987,11.19,43272.0,3,1,2,7,5,6
Florida,FL,Liberty,7603,69.7,42.83,22.8517898963,11.19,32872.0,6,1,3,7,5,7
Florida,FL,Madison,18198,69.7,50.34,31.5815831987,11.19,39165.0,5,1,2,7,5,7
Florida,FL,Manatee,429125,75.0,53.11,16.8810788721,11.19,59152.0,1,1,1,7,5,2
Florida,FL,Marion,396415,72.8,53.62,24.7547364795,11.19,45152.0,1,1,1,7,5,6
Florida,FL,Martin,162006,76.5,61.84,6.25493716338,11.19,102273.0,1,1,1,7,5,1
Florida,FL,Miami-Dade,2673837,78.4,65.64,1.40644965014,11.19,64849.0,1,1,1,7,5,1
Florida,FL,Monroe,81708,78.9,52.79,0.99272991639,11.19,109136.0,2,1,2,7,5,1
Florida,FL,Nassau,97899,70.7,47.5,11.8585572843,11.19,70010.0,2,1,2,7,5,1
Florida,FL,Okaloosa,216482,69.9,49.84,52.2963779528,11.19,59384.0,1,1,2,7,5,2
Florida,FL,Okeechobee,40412,75.3,59.24,13.4474034621,11.19,39747.0,3,1,1,7,5,7
Florida,FL,Orange,1452726,75.0,56.33,23.4581084919,11.19,54979.0,1,1,1,7,5,3
Florida,FL,Osceola,422545,75.3,58.13,18.3730904818,11.19,43354.0,1,1,1,7,5,6
Florida,FL,Palm Beach,1518477,76.9,63.34,4.64120242692,11.19,100627.0,1,1,1,7,5,1
Florida,FL,Pasco,608794,74.2,51.45,21.9281811085,11.19,50479.0,1,1,2,7,5,4
Florida,FL,Pinellas,961739,75.4,44.89,6.35414424112,11.19,65936.0,1,1,3,7,5,1
Florida,FL,Polk,787404,75.1,57.05,35.5102635027,11.19,43556.0,1,1,1,7,5,6
Florida,FL,Putnam,74731,72.4,52.86,16.4613956941,11.19,40376.0,2,1,2,7,5,7
Florida,FL,St. Johns,306841,72.3,52.08,6.72911122938,11.19,80062.0,1,1,2,7,5,1
Florida,FL,St. Lucie,358704,75.9,62.8,6.91240105541,11.19,50038.0,1,1,1,7,5,4
Florida,FL,Santa Rosa,198268,70.0,50.01,44.5953773322,11.19,53778.0,1,1,2,7,5,3
Florida,FL,Sarasota,462286,75.2,55.95,6.29325666492,11.19,78815.0,1,1,1,7,5,1
Florida,FL,Seminole,478772,74.8,57.66,11.3037100949,11.19,58539.0,1,1,1,7,5,2
Florida,FL,Sumter,144970,73.6,48.67,22.6874685455,11.19,64282.0,2,1,2,7,5,1
Florida,FL,Suwannee,45411,70.0,48.59,29.3330638642,11.19,39039.0,3,1,2,7,5,7
Florida,FL,Taylor,21283,70.8,53.5,12.3807036833,11.19,35156.0,4,1,1,7,5,7
Florida,FL,Union,15460,70.2,47.01,37.7405714286,11.19,25293.0,5,1,3,7,5,7
Florida,FL,Volusia,579192,74.0,55.86,8.6596455176,11.19,52964.0,1,1,1,7,5,3
Florida,FL,Wakulla,35178,70.5,44.84,10.1830652791,11.19,45669.0,3,1,3,7,5,5
Florida,FL,Walton,83304,69.5,48.6,50.2489949075,11.19,78714.0,2,1,2,7,5,1
Florida,FL,Washington,25414,69.3,42.64,31.5013837638,11.19,36331.0,4,1,3,7,5,7
Georgia,GA,Appling,18428,68.0,52.38,53.1550772627,13.91,41863.0,5,1,2,7,1,7
Georgia,GA,Atkinson,8183,67.6,50.33,64.7309602649,13.91,35527.0,6,1,2,7,1,7
Georgia,GA,Bacon,11191,68.2,51.25,55.27693857,13.91,39471.0,6,1,2,7,1,7
Georgia,GA,Baker,2788,68.6,45.67,53.7464788732,13.91,51216.0,7,1,3,7,1,4
Georgia,GA,Baldwin,43635,65.4,49.83,118.302208835,13.91,40542.0,3,3,2,6,1,7
Georgia,GA,Banks,19328,62.2,59.92,262.614117647,13.91,43766.0,5,3,1,4,1,6
Georgia,GA,Barrow,89299,62.9,59.35,263.034645669,13.91,44584.11,2,3,1,4,1,6
Georgia,GA,Bartow,112816,61.5,53.1,260.854179016,13.91,47162.0,2,3,2,4,1,5
Georgia,GA,Ben Hill,17069,67.0,47.78,90.4543297746,13.91,38640.0,5,1,2,6,1,7
Georgia,GA,Berrien,18214,67.3,46.54,78.0765370138,13.91,39945.0,5,1,3,6,1,7
Georgia,GA,Bibb,156197,65.6,47.17,116.66416309,13.91,46781.0,1,3,2,6,1,5
Georgia,GA,Bleckley,12257,66.2,46.57,100.078205128,13.91,41298.0,6,1,3,6,1,7
Georgia,GA,Brantley,18183,69.3,51.14,20.1340713407,13.91,35435.0,5,1,2,7,1,7
Georgia,GA,Brooks,16253,68.4,42.33,58.148469093,13.91,40982.0,5,1,3,7,1,7
Georgia,GA,Bryan,48225,68.2,51.39,13.1167213115,13.91,54772.0,3,1,2,7,1,3
Georgia,GA,Bulloch,83059,67.3,54.86,48.2536704731,13.91,37901.0,2,1,1,7,1,7
Georgia,GA,Burke,24388,65.4,55.9,77.6406451613,13.91,41870.0,4,3,1,6,1,7
Georgia,GA,Butts,26649,64.4,50.04,191.953216374,13.91,41657.0,4,3,2,5,1,7
Georgia,GA,Calhoun,5469,67.9,47.06,72.6895874263,13.91,34306.0,7,1,3,6,1,7
Georgia,GA,Camden,57013,70.4,47.25,4.50070588235,13.91,42945.0,3,1,2,7,1,6
Georgia,GA,Candler,11000,67.1,54.46,65.2265372168,13.91,40988.0,6,1,1,7,1,7
Georgia,GA,Carroll,124592,62.1,58.95,315.405434783,13.91,47002.0,2,3,1,3,1,5
Georgia,GA,Catoosa,68826,60.9,52.55,261.33033033,13.91,42448.0,2,3,2,4,1,6
Georgia,GA,Charlton,12781,70.0,47.69,29.3481152993,13.91,30916.0,5,1,2,7,1,7
Georgia,GA,Chatham,301107,68.4,46.74,3.43472222222,13.91,54586.0,1,1,3,7,1,3
Georgia,GA,Chattahoochee,8819,65.5,53.1,124.660633484,13.91,39690.0,6,3,2,6,1,7
Georgia,GA,Chattooga,24936,61.0,62.4,274.046672429,13.91,36833.0,4,3,1,4,1,7
Georgia,GA,Cherokee,281278,60.9,55.3,326.87037037,13.91,60235.0,1,3,1,3,1,2
Georgia,GA,Clarke,129875,63.5,60.49,220.111827957,13.91,40672.0,2,3,1,5,1,7
Georgia,GA,Clay,2845,67.2,46.66,91.4834437086,13.91,40439.0,7,1,3,6,1,7
Georgia,GA,Clayton,296564,63.6,51.14,269.910305344,13.91,36056.0,1,3,2,4,1,7
Georgia,GA,Clinch,6662,68.6,47.31,45.7846206193,13.91,42450.0,6,1,2,7,1,6
Georgia,GA,Cobb,771952,62.3,52.98,299.135907336,13.91,67616.0,1,3,2,4,1,1
Georgia,GA,Coffee,43172,67.3,49.86,77.4236817761,13.91,40209.0,3,1,2,6,1,7
Georgia,GA,Colquitt,45762,67.8,42.33,85.8263291139,13.91,40678.0,3,1,3,6,1,7
Georgia,GA,Columbia,162419,64.2,54.92,108.678703704,13.91,58242.0,1,3,1,6,1,2
Georgia,GA,Cook,17404,67.6,43.02,75.0447941889,13.91,39380.0,5,1,3,6,1,7
Georgia,GA,Coweta,152882,63.3,53.64,255.623250152,13.91,57721.0,1,3,1,4,1,2
Georgia,GA,Crawford,12140,65.2,47.99,144.136950904,13.91,41063.0,6,3,2,6,1,7
Georgia,GA,Crisp,19708,67.3,48.17,99.4965174129,13.91,45951.0,5,1,2,6,1,5
Georgia,GA,Dade,16081,59.8,55.62,394.089552239,13.91,40579.0,5,4,1,3,1,7
Georgia,GA,Dawson,30138,59.5,63.14,447.649616368,13.91,53996.0,4,4,1,2,1,3
Georgia,GA,Decatur,28982,69.2,39.34,51.1182355616,13.91,41331.0,4,1,4,7,1,7
Georgia,GA,DeKalb,762820,63.1,55.32,278.791798107,13.91,61861.0,1,3,1,4,1,2
Georgia,GA,Dodge,19802,66.3,45.8,91.5095613048,13.91,37268.0,5,1,3,6,1,7
Georgia,GA,Dooly,10572,66.8,48.17,101.396226415,13.91,43689.0,6,1,2,6,1,6
Georgia,GA,Dougherty,82966,68.4,46.82,61.7947855341,13.91,44575.0,2,1,3,7,1,6
Georgia,GA,Douglas,147316,62.5,54.96,300.885832187,13.91,44779.0,2,3,1,4,1,6
Georgia,GA,Early,10574,68.2,41.69,68.5428887659,13.91,43650.0,6,1,3,7,1,6
Georgia,GA,Echols,3686,68.7,43.66,43.2461435278,13.91,36062.0,7,1,3,7,1,7
Georgia,GA,Effingham,69041,67.6,52.0,21.413118527,13.91,48212.0,2,1,2,7,1,5
Georgia,GA,Elbert,19814,63.1,52.01,168.507625272,13.91,41104.0,5,3,2,5,1,7
Georgia,GA,Emanuel,22929,66.3,53.15,79.1166464156,13.91,40614.0,4,1,1,6,1,7
Georgia,GA,Evans,10695,67.8,56.46,43.0399408284,13.91,39404.0,6,1,1,7,1,7
Georgia,GA,Fannin,25737,57.0,64.85,642.734791524,13.91,46163.0,4,4,1,2,1,5
Georgia,GA,Fayette,122030,63.7,50.23,263.548797737,13.91,73202.0,2,3,2,4,1,1
Georgia,GA,Floyd,99443,61.5,58.55,230.064179923,13.91,44803.0,2,3,1,5,1,6
Georgia,GA,Forsyth,267237,60.9,58.55,352.36756126,13.91,73337.0,1,3,1,3,1,1
Georgia,GA,Franklin,24128,62.1,55.46,231.675983437,13.91,39616.0,4,3,1,5,1,7
Georgia,GA,Fulton,1074634,62.8,54.31,286.541772152,13.91,102074.0,1,3,1,4,1,1
Georgia,GA,Gilmer,32407,58.0,66.61,560.379658876,13.91,42351.0,4,4,1,2,1,6
Georgia,GA,Glascock,2939,64.4,54.77,135.546641791,13.91,42716.0,7,3,1,6,1,6
Georgia,GA,Glynn,85079,70.1,47.25,4.00076687117,13.91,55351.0,2,1,2,7,1,3
Georgia,GA,Gordon,58954,61.2,59.0,232.108045977,13.91,42281.0,2,3,1,5,1,6
Georgia,GA,Grady,26008,69.2,43.43,69.9064254523,13.91,39020.0,4,1,3,7,1,7
Georgia,GA,Greene,20139,64.3,54.75,173.249656121,13.91,67417.0,5,3,1,5,1,1
Georgia,GA,Gwinnett,975353,62.3,58.14,303.954993835,13.91,50256.0,1,3,1,4,1,4
Georgia,GA,Habersham,47475,59.6,62.92,465.375247525,13.91,39304.0,3,4,1,2,1,7
Georgia,GA,Hall,212692,61.3,60.66,346.122864652,13.91,53920.0,1,3,1,3,1,3
Georgia,GA,Hancock,8387,64.7,52.82,148.276484284,13.91,35778.0,6,3,2,6,1,7
Georgia,GA,Haralson,31337,61.3,56.84,355.407692308,13.91,44003.0,4,3,1,3,1,6
Georgia,GA,Harris,36276,64.0,56.76,212.215249267,13.91,56595.0,3,3,1,5,1,3
Georgia,GA,Hart,26909,62.1,52.06,226.244369369,13.91,43900.0,4,3,2,5,1,6
Georgia,GA,Heard,11725,63.0,58.68,241.906193078,13.91,39769.0,6,3,1,5,1,7
Georgia,GA,Henry,248364,63.9,52.38,238.887139108,13.91,46961.0,1,3,2,5,1,5
Georgia,GA,Houston,169631,66.2,47.21,105.615037594,13.91,48929.0,1,1,2,6,1,4
Georgia,GA,Irwin,9126,67.0,48.03,95.8040278854,13.91,40963.0,6,1,2,6,1,7
Georgia,GA,Jackson,83936,62.9,60.2,252.028665029,13.91,49063.0,2,3,1,4,1,4
Georgia,GA,Jasper,15951,64.6,47.53,166.216987866,13.91,44317.0,5,3,2,6,1,6
Georgia,GA,Jeff Davis,14889,67.2,50.22,66.7200335289,13.91,38122.0,5,1,2,7,1,7
Georgia,GA,Jefferson,15314,64.8,54.76,102.114702815,13.91,43720.0,5,3,1,6,1,6
Georgia,GA,Jenkins,8689,66.0,51.46,63.3280507132,13.91,36886.0,6,3,2,7,1,7
Georgia,GA,Johnson,9242,65.8,53.41,101.166516652,13.91,33265.0,6,3,1,6,1,7
Georgia,GA,Jones,28472,65.1,47.07,142.609001406,13.91,44704.0,4,3,3,6,1,6
Georgia,GA,Lamar,19467,64.2,49.51,227.440875912,13.91,41856.0,5,3,2,5,1,7
Georgia,GA,Lanier,10171,67.7,46.64,60.9786628734,13.91,36086.0,6,1,3,7,1,7
Georgia,GA,Laurens,49660,66.2,49.26,86.5985650837,13.91,43532.0,3,1,2,6,1,6
Georgia,GA,Lee,33642,67.8,48.16,82.6248989491,13.91,50409.0,3,1,2,6,1,4
Georgia,GA,Liberty,68030,68.5,50.44,10.807991121,13.91,41672.0,2,1,2,7,1,7
Georgia,GA,Lincoln,7841,63.6,50.01,120.157541899,13.91,46087.0,6,3,2,6,1,5
Georgia,GA,Long,18348,68.6,51.63,19.1587953457,13.91,38480.0,5,1,2,7,1,7
Georgia,GA,Lowndes,119739,68.2,43.73,58.5778756192,13.91,43546.0,2,1,3,7,1,6
Georgia,GA,Lumpkin,34796,58.7,66.19,505.421407907,13.91,44843.0,3,4,1,2,1,6
Georgia,GA,McDuffie,21713,63.9,54.62,134.477151966,13.91,43362.0,4,3,1,6,1,6
Georgia,GA,McIntosh,11180,69.5,48.25,4.39478957916,13.91,47287.0,6,1,2,7,1,5
Georgia,GA,Macon,11765,66.1,48.58,114.153571429,13.91,39164.0,6,1,2,6,1,7
Georgia,GA,Madison,31473,62.9,59.13,225.466028708,13.91,43445.0,4,3,1,5,1,6
Georgia,GA,Marion,7449,65.2,52.31,171.723076923,13.91,39075.0,6,3,2,5,1,7
Georgia,GA,Meriwether,20845,63.6,52.11,252.213815789,13.91,44305.0,4,3,2,4,1,6
Georgia,GA,Miller,5807,68.6,40.7,50.9882926829,13.91,50213.0,7,1,4,7,1,4
Georgia,GA,Mitchell,21116,68.7,44.99,66.1036414566,13.91,42397.0,4,1,3,7,1,6
Georgia,GA,Monroe,29427,64.7,47.73,165.165327979,13.91,52718.0,4,3,2,6,1,3
Georgia,GA,Montgomery,8655,66.9,52.47,69.0564042303,13.91,37935.0,6,1,2,7,1,7
Georgia,GA,Morgan,21031,64.4,52.39,185.544453186,13.91,57857.0,4,3,2,5,1,2
Georgia,GA,Murray,40472,60.2,62.56,337.527820711,13.91,37264.0,3,4,1,3,1,7
Georgia,GA,Muscogee,202616,65.2,54.72,118.693069307,13.91,49091.0,1,3,1,6,1,4
Georgia,GA,Newton,117621,63.9,51.99,213.261616162,13.91,42056.0,2,3,2,5,1,6
Georgia,GA,Oconee,43588,63.8,60.09,213.44683908,13.91,76403.0,3,3,1,5,1,1
Georgia,GA,Oglethorpe,15469,63.6,56.86,182.277390754,13.91,43517.0,5,3,1,5,1,6
Georgia,GA,Paulding,178421,61.8,51.7,312.603242321,13.91,47381.0,1,3,2,3,1,5
Georgia,GA,Peach,28562,65.7,47.56,132.585185185,13.91,43641.0,4,3,2,6,1,6
Georgia,GA,Pickens,34826,59.6,61.92,431.901204819,13.91,55398.0,3,4,1,2,1,3
Georgia,GA,Pierce,20168,69.0,52.47,31.5439605588,13.91,41882.0,5,1,2,7,1,6
Georgia,GA,Pike,19990,64.0,49.21,251.312658228,13.91,48643.0,5,3,2,4,1,5
Georgia,GA,Polk,43709,61.6,53.5,278.609137056,13.91,39578.0,3,3,1,4,1,7
Georgia,GA,Pulaski,9984,66.6,46.94,84.7444444444,13.91,40100.0,6,1,3,6,1,7
Georgia,GA,Putnam,22984,64.8,47.94,149.22213562,13.91,53019.0,4,3,2,6,1,3
Georgia,GA,Quitman,2249,66.4,48.49,100.832451499,13.91,38398.0,7,1,2,6,1,7
Georgia,GA,Rabun,17206,57.1,61.0,697.82661005,13.91,50488.0,5,4,1,2,1,4
Georgia,GA,Randolph,6116,66.8,48.49,117.517085751,13.91,43049.0,7,1,2,6,1,6
Georgia,GA,Richmond,206640,65.1,56.72,88.5160493827,13.91,43429.0,1,3,1,6,1,6
Georgia,GA,Rockdale,94984,63.5,54.54,239.272357724,13.91,43042.0,2,3,1,5,1,6
Georgia,GA,Schley,4496,65.9,49.89,147.131011609,13.91,43917.0,7,3,2,6,1,6
Georgia,GA,Screven,13977,66.4,51.35,45.3676280672,13.91,40137.0,5,1,2,7,1,7
Georgia,GA,Seminole,9127,68.9,36.99,41.8346028292,13.91,46274.0,6,1,4,7,1,5
Georgia,GA,Spalding,68919,64.1,50.55,249.274725275,13.91,43098.0,2,3,2,4,1,6
Georgia,GA,Stephens,26767,61.1,58.41,277.412121212,13.91,41822.0,4,3,1,4,1,7
Georgia,GA,Stewart,4648,65.8,51.05,127.066827213,13.91,32844.0,7,3,2,6,1,7
Georgia,GA,Sumter,28877,66.9,48.67,117.282346176,13.91,44584.11,4,1,2,6,1,6
Georgia,GA,Talbot,5747,64.3,55.0,188.882738529,13.91,45385.0,7,3,1,5,1,6
Georgia,GA,Taliaferro,1600,63.9,53.55,162.962643678,13.91,41494.0,7,3,1,6,1,7
Georgia,GA,Tattnall,24064,67.9,55.58,49.3609467456,13.91,35616.0,4,1,1,7,1,7
Georgia,GA,Taylor,7737,65.1,50.54,153.46131598,13.91,39030.0,6,3,2,6,1,7
Georgia,GA,Telfair,12354,66.9,47.95,62.3834491472,13.91,30573.0,6,1,2,7,1,7
Georgia,GA,Terrell,8754,67.4,48.53,102.456925676,13.91,47258.0,6,1,2,6,1,5
Georgia,GA,Thomas,45561,68.8,43.13,64.0942708333,13.91,52349.0,3,1,3,7,1,3
Georgia,GA,Tift,41412,67.1,46.19,99.9851222104,13.91,44913.0,3,1,3,6,1,6
Georgia,GA,Toombs,26837,67.4,54.0,59.9009009009,13.91,42075.0,4,1,1,7,1,6
Georgia,GA,Towns,12972,56.5,63.22,777.512555391,13.91,45939.0,5,6,1,2,1,5
Georgia,GA,Treutlen,6365,66.5,52.96,81.8772169168,13.91,38090.0,7,1,2,6,1,7
Georgia,GA,Troup,70191,63.5,56.52,220.8340504,13.91,45441.0,2,3,1,5,1,6
Georgia,GA,Turner,8842,67.0,47.78,108.645034415,13.91,38250.0,6,1,2,6,1,7
Georgia,GA,Twiggs,7680,65.9,47.12,118.79418696,13.91,44235.0,6,3,3,6,1,6
Georgia,GA,Union,26388,56.7,65.8,719.933224756,13.91,44163.0,4,6,1,2,1,6
Georgia,GA,Upson,28086,64.4,49.95,201.140585774,13.91,42364.0,4,3,2,5,1,6
Georgia,GA,Walker,68915,60.4,55.59,328.698951265,13.91,40744.0,2,4,1,3,1,7
Georgia,GA,Walton,103065,63.4,57.19,246.704355109,13.91,49062.0,2,3,1,4,1,4
Georgia,GA,Ware,35614,69.1,50.19,42.2174047693,13.91,38862.0,3,1,2,7,1,7
Georgia,GA,Warren,5155,64.0,54.66,152.893032385,13.91,42377.0,7,3,1,6,1,6
Georgia,GA,Washington,19738,65.4,53.49,113.07649179,13.91,42068.0,5,3,1,6,1,6
Georgia,GA,Wayne,30896,68.8,51.6,26.0443262411,13.91,37997.0,4,1,2,7,1,7
Georgia,GA,Webster,2328,66.1,49.42,138.576315789,13.91,43682.0,7,1,2,6,1,6
Georgia,GA,Wheeler,7314,66.8,49.94,54.5235892692,13.91,24241.0,6,1,2,7,1,7
Georgia,GA,White,28806,58.9,67.22,529.297746145,13.91,46899.0,4,4,1,2,1,5
Georgia,GA,Whitfield,103132,60.9,56.77,256.613508443,13.91,47545.0,2,3,1,4,1,5
Georgia,GA,Wilcox,8761,66.9,47.04,91.9393718042,13.91,32288.0,6,1,3,6,1,7
Georgia,GA,Wilkes,9599,63.6,50.58,152.546194073,13.91,48806.0,6,3,2,6,1,5
Georgia,GA,Wilkinson,8681,65.9,49.2,105.031152648,13.91,42625.0,6,3,2,6,1,6
Georgia,GA,Worth,20424,67.6,45.95,101.034381139,13.91,41431.0,5,1,3,6,1,7
Hawaii,HI,Hawaii,206315,0.0,0.0,0.0,42.26,50038.0,1,2,7,7,1,4
Hawaii,HI,Honolulu,995638,0.0,0.0,0.0,42.26,63912.0,1,2,7,7,1,1
Hawaii,HI,Kalawao,82,0.0,0.0,0.0,42.26,58520.0,7,2,7,7,1,2
Hawaii,HI,Kauai,73810,0.0,0.0,0.0,42.26,56103.0,2,2,7,7,1,3
Hawaii,HI,Maui,164351,0.0,0.0,0.0,42.26,58520.0,1,2,7,7,1,2
Idaho,ID,Ada,518907,51.4,13.92,936.833983927,8.71,62610.0,1,7,7,1,7,2
Idaho,ID,Adams,4817,43.4,29.99,1464.17962649,8.71,44261.0,7,2,5,1,7,6
Idaho,ID,Bannock,89517,44.1,24.66,1717.07440667,8.71,45443.0,2,2,6,1,7,6
Idaho,ID,Bear Lake,6722,39.7,28.96,2063.09636577,8.71,45385.0,6,2,5,1,7,6
Idaho,ID,Benewah,10370,47.1,26.41,951.971735444,8.71,43922.0,6,5,5,1,7,6
Idaho,ID,Bingham,49923,43.3,15.68,1562.25118813,8.71,42774.0,3,2,7,1,7,6
Idaho,ID,Blaine,24866,41.1,22.24,1860.2313453,8.71,134722.0,4,2,6,1,7,1
Idaho,ID,Boise,8333,43.0,33.7,1685.88944223,8.71,53198.0,6,2,4,1,7,3
Idaho,ID,Bonner,51414,44.7,28.45,965.623893805,8.71,49868.0,3,2,5,1,7,4
Idaho,ID,Bonneville,129496,41.1,24.7,1856.18872073,8.71,58430.0,2,2,6,1,7,2
Idaho,ID,Boundary,13345,42.7,33.1,1239.87378976,8.71,44200.0,5,2,5,1,7,6
Idaho,ID,Butte,2684,39.4,17.79,1821.74351891,8.71,48844.0,7,2,7,1,7,5
Idaho,ID,Camas,1153,41.1,26.44,1926.36933333,8.71,62248.0,7,2,5,1,7,2
Idaho,ID,Canyon,251065,51.7,10.89,758.899678973,8.71,41980.0,1,7,7,2,7,6
Idaho,ID,Caribou,7190,40.8,29.48,1979.32779912,8.71,47740.0,6,2,5,1,7,5
Idaho,ID,Cassia,25655,45.2,18.42,1638.41017379,8.71,47780.0,4,2,7,1,7,5
Idaho,ID,Clark,806,38.6,18.59,1955.00750443,8.71,47973.0,7,2,7,1,7,5
Idaho,ID,Clearwater,9015,44.7,38.15,1182.90054736,8.71,41834.0,6,2,4,1,7,7
Idaho,ID,Custer,4506,37.3,27.27,2321.05585132,8.71,48619.0,7,2,5,1,7,5
Idaho,ID,Elmore,29403,46.6,21.37,1443.70666251,8.71,41884.0,4,5,6,1,7,6
Idaho,ID,Franklin,15189,43.3,29.48,1776.55668934,8.71,43472.0,5,2,5,1,7,6
Idaho,ID,Fremont,13978,38.6,24.51,1878.59484299,8.71,49695.09,5,2,6,1,7,4
Idaho,ID,Gem,20418,48.6,20.79,1096.70736842,8.71,45441.0,5,5,6,1,7,6
Idaho,ID,Gooding,15715,48.9,10.08,1178.80099834,8.71,63847.0,5,5,7,1,7,1
Idaho,ID,Idaho,17593,42.1,33.0,1560.30463432,8.71,41484.0,5,2,5,1,7,7
